POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA3016,0,0,0,3,0,0,0,5,9,0,9,0,0,0,5,3,0,3,6,0,0,10,0,0,0,0,0,0,0,5,0,0,4,0,3,0,3,0,0,0,3,10,0,8,0,0,0,0,0,0,0,4,11,0,12,0,3,0,7,4,0,3,6,15,0,21,4,12,0,12,0,0,0,13,14,0,26,0,8,3,11,0,0,0,19,23,0,39,0,13,0,18,0,0,0,18,15,0,25,21,10,3,32,0,0,0,32,16,0,44,33,14,0,45,0,0,0,45,5,0,52,23,7,0,28,0,0,0,28,6,0,36,50,12,3,64,0,0,0,69,14,0,83,16,0,0,17,0,0,0,17,8,0,33,24,6,0,33,0,0,0,33,4,0,33,3,0,3,7,0,0,0,7,0,0,7,38,8,0,46,0,0,0,46,4,0,57,21,15,0,39,0,0,0,39,11,0,46,0,0
POA3018,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,7,0,6,0,4,0,0,4,0,4,3,15,0,19,0,12,0,13,0,0,0,10,15,0,31,0,10,0,11,0,0,0,16,21,0,32,7,6,0,18,0,0,0,20,26,0,42,10,19,0,24,0,0,0,24,27,0,50,21,9,3,31,0,0,4,31,23,0,56,29,11,0,39,0,0,0,39,10,0,48,21,4,0,26,0,0,0,24,6,0,34,45,8,3,61,0,0,0,61,22,0,83,25,0,0,29,0,0,0,29,6,0,35,18,0,0,18,0,0,0,24,0,0,24,6,0,0,5,0,0,0,5,0,0,5,14,0,0,14,0,0,0,16,0,0,24,19,7,3,28,5,0,5,31,19,0,53,0,0
POA3019,0,0,0,0,0,0,0,0,20,0,20,0,3,0,3,0,0,0,5,10,0,9,0,5,6,10,0,0,6,10,7,0,15,0,7,0,5,3,0,6,12,17,0,26,3,7,0,10,0,0,0,13,17,0,31,0,5,0,7,3,0,3,10,33,0,37,8,6,0,17,6,7,3,23,26,0,46,14,13,3,22,0,0,0,29,41,0,69,20,9,7,34,0,0,0,32,27,0,65,12,9,0,25,0,5,3,30,31,0,62,12,3,0,18,0,0,0,18,16,0,33,6,6,0,12,0,0,0,13,13,0,30,16,0,4,23,0,0,0,25,13,0,38,3,3,0,13,0,0,0,9,9,0,20,8,4,0,15,0,0,0,15,4,0,21,0,3,0,3,0,0,0,3,0,0,3,6,0,0,8,0,0,0,8,10,0,9,3,5,0,13,0,0,3,16,21,0,34,0,0
POA3020,0,0,0,0,3,4,5,8,80,0,87,0,3,0,3,3,4,6,7,9,0,18,0,8,0,8,0,8,6,15,40,0,59,0,19,0,22,6,10,15,39,54,0,97,0,23,3,32,3,8,11,37,82,0,124,6,37,4,51,9,7,14,65,105,0,171,23,44,9,76,7,4,12,85,100,0,178,41,38,4,88,4,8,13,99,134,0,239,51,48,7,106,5,6,11,119,119,0,234,70,44,5,114,3,9,19,126,150,0,280,47,26,9,80,8,6,8,90,90,0,180,47,26,7,81,0,0,8,85,65,0,146,96,35,13,146,3,3,7,153,81,0,239,45,15,0,58,0,0,4,61,47,0,106,27,13,3,39,0,0,0,44,22,0,71,16,3,0,18,0,0,0,18,12,0,27,21,8,4,34,0,0,0,34,23,0,55,20,18,5,54,3,8,13,65,54,12,122,5,0
POA3021,5,3,4,10,12,11,23,30,141,6,170,0,3,0,4,4,3,4,11,30,0,43,0,17,7,23,3,12,16,38,60,0,96,0,36,0,44,5,14,22,62,86,0,146,7,37,3,47,3,5,12,59,116,0,177,5,62,8,76,8,18,21,101,139,0,245,36,69,4,112,13,12,20,131,146,4,274,50,54,11,122,12,17,27,141,248,3,397,75,69,10,157,12,3,13,168,187,0,362,81,62,13,157,14,8,20,170,154,0,326,62,33,11,97,3,10,12,109,108,0,223,51,24,0,79,5,4,7,85,79,0,168,73,40,10,122,3,6,9,132,86,0,220,49,23,8,78,0,0,0,74,65,0,139,33,9,8,49,0,4,5,57,28,0,84,19,0,0,23,0,3,3,28,26,0,55,20,7,0,31,4,0,5,29,17,0,51,31,23,22,83,7,3,6,84,74,17,177,5,0
POA3022,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,3,0,0,10,0,3,0,3,0,0,5,6,0,0,6,0,4,0,4,0,0,0,3,6,0,12,0,8,0,9,0,0,3,8,0,0,13,0,4,0,4,0,0,0,8,7,0,16,5,3,0,6,0,0,0,6,11,0,18,6,0,6,16,0,0,4,13,5,0,25,6,0,0,5,0,5,3,10,3,0,11,8,0,0,11,0,0,0,11,3,0,14,7,0,0,7,0,0,0,7,3,0,10,3,4,0,5,0,0,0,5,6,0,8,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,12,0,0
POA3023,0,4,0,4,5,0,10,13,85,0,100,0,0,0,0,5,0,4,6,16,0,22,4,16,5,24,3,4,9,39,28,0,65,4,16,3,23,4,14,11,38,55,0,90,7,31,5,39,3,8,11,51,54,0,109,9,44,7,67,4,10,10,79,86,0,163,25,79,10,117,8,3,16,133,88,0,223,49,77,10,132,8,13,21,150,128,0,279,89,54,17,156,3,8,10,164,114,0,284,138,61,18,215,9,4,13,221,95,0,317,80,40,5,126,11,0,10,138,57,0,198,79,40,9,130,4,3,3,140,63,0,202,128,45,19,193,0,8,11,203,83,5,289,65,24,8,96,7,0,8,99,59,0,154,55,12,5,70,0,0,4,71,19,0,88,29,11,0,35,0,3,3,40,9,0,49,46,9,3,62,3,0,3,65,19,0,87,44,27,13,87,3,7,9,94,50,8,152,4,3
POA3024,0,0,0,0,0,3,3,5,35,0,39,0,0,0,0,0,3,3,4,3,0,7,0,4,3,4,0,0,0,8,14,0,17,0,8,0,8,6,7,8,14,27,0,40,0,10,0,13,6,5,11,21,43,0,63,10,26,12,43,4,6,7,56,88,0,137,11,46,5,64,3,8,5,74,69,0,143,40,72,7,121,0,0,4,123,94,3,215,57,53,9,112,0,8,7,116,57,0,172,79,34,9,115,5,0,3,123,61,0,182,42,23,0,64,4,0,5,72,44,0,110,47,17,3,63,8,4,10,74,16,0,92,73,18,0,89,3,0,3,100,32,0,135,30,3,3,34,0,0,0,37,14,0,53,17,8,0,24,0,0,0,24,6,0,28,12,0,0,13,0,0,0,13,5,0,15,9,0,0,9,0,0,0,7,6,0,10,23,15,4,49,3,0,9,52,38,0,98,3,0
POA3025,0,0,0,0,0,0,6,6,14,0,19,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,10,0,3,0,8,0,0,0,8,10,0,9,0,3,0,3,0,0,0,9,20,0,30,0,6,0,11,0,3,4,13,21,0,35,5,7,0,17,0,3,3,17,30,0,46,4,10,0,16,6,4,4,17,43,0,62,20,17,0,34,0,0,0,33,31,0,61,24,7,0,27,0,0,0,27,24,0,55,17,13,0,31,0,0,0,31,21,0,49,13,12,0,29,0,0,0,29,16,0,43,35,6,5,44,0,0,0,44,20,0,63,15,7,0,25,0,0,0,23,13,0,34,9,5,0,14,0,0,0,9,0,0,17,9,0,0,10,0,0,0,15,0,0,15,7,6,0,7,0,0,0,7,11,0,18,9,4,0,18,0,0,0,19,20,0,41,0,0
POA3026,0,0,0,3,0,0,3,6,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,4,0,4,9,6,0,13,0,8,0,7,0,0,0,8,7,0,17,4,4,0,10,0,0,0,10,13,0,21,6,8,0,7,0,3,3,15,11,0,25,3,13,0,20,0,0,0,20,16,0,34,13,10,0,24,0,0,4,28,9,0,35,9,0,0,21,0,0,0,21,8,0,25,21,10,0,24,0,0,0,24,3,0,31,10,3,0,12,0,0,4,14,6,0,18,16,0,3,16,0,0,3,21,14,0,30,8,0,0,4,0,0,0,9,4,0,15,0,0,0,8,0,0,0,8,0,0,10,4,0,0,4,0,0,0,4,0,0,7,3,4,0,8,3,0,3,11,3,0,14,5,5,5,16,0,0,0,16,9,0,23,0,0
POA3027,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,3,3,3,0,7,0,0,0,0,0,0,0,0,7,0,6,0,7,0,9,0,0,0,10,0,0,15,0,7,3,9,4,0,4,13,13,0,23,9,0,3,11,0,0,0,11,4,0,16,7,5,0,13,0,0,0,12,4,0,15,6,12,0,21,0,0,0,24,4,0,29,6,0,0,11,0,0,0,11,5,0,19,12,8,0,16,0,0,0,16,5,0,19,21,3,0,26,0,0,0,26,6,0,32,8,0,0,8,0,0,0,8,0,0,9,9,0,0,11,0,0,0,11,0,0,16,5,0,0,5,0,0,0,5,0,0,5,12,0,0,16,0,0,0,15,0,0,15,3,0,0,8,0,0,0,8,10,0,21,0,0
POA3028,0,0,0,0,0,0,3,3,21,0,26,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,7,4,8,13,17,0,28,0,7,0,7,5,4,4,10,10,0,26,3,5,0,7,7,0,9,15,33,0,52,7,20,8,32,3,5,10,37,55,0,92,8,28,5,37,12,0,11,49,58,0,107,26,48,4,82,0,3,6,86,86,0,172,42,41,6,95,7,0,7,98,79,0,177,46,30,6,88,3,0,3,95,48,0,141,35,22,0,63,0,0,0,67,44,0,114,57,19,3,78,0,0,0,76,34,0,112,65,22,9,102,0,0,0,101,41,0,146,36,14,0,48,0,0,3,55,20,0,75,16,3,0,28,0,0,0,28,9,0,30,11,0,4,13,0,0,0,13,0,0,15,22,0,0,23,0,0,0,25,11,0,36,19,16,3,37,0,3,3,45,37,5,79,3,0
POA3029,3,0,3,6,11,5,24,28,119,0,146,0,3,4,5,0,3,8,9,23,0,34,0,18,5,23,3,11,15,38,41,0,76,0,11,4,17,8,17,21,41,68,0,107,7,34,3,48,13,10,22,70,97,0,165,8,72,13,91,16,19,33,126,164,0,289,30,117,22,171,7,13,21,191,160,0,352,79,107,14,204,16,4,19,225,165,0,384,168,109,24,305,5,5,17,324,165,0,487,163,86,12,260,6,4,12,280,136,0,415,142,54,12,212,10,11,17,232,87,0,315,126,46,12,179,4,7,12,195,60,0,260,239,71,14,323,3,3,8,328,103,0,427,94,27,13,130,4,0,4,137,55,0,189,85,19,3,110,5,0,0,113,19,0,131,21,6,0,35,0,0,0,35,9,0,44,65,15,3,84,0,0,0,86,17,0,100,71,41,16,119,9,5,18,133,76,18,226,10,3
POA3030,0,7,9,21,3,5,11,28,108,0,142,3,9,0,9,3,0,3,15,30,0,45,3,14,0,17,12,4,13,32,42,0,69,0,18,0,24,3,13,17,39,60,0,103,0,41,5,47,10,16,26,74,127,0,197,10,59,18,85,20,16,34,122,185,0,307,44,135,38,213,11,13,27,239,190,0,429,89,128,25,242,7,9,18,265,216,0,483,175,123,13,310,10,5,12,324,178,4,503,169,118,15,303,7,9,15,323,137,0,457,193,67,10,268,6,6,12,286,105,0,386,147,51,4,208,6,3,3,216,77,0,293,268,90,19,370,9,4,14,392,99,4,493,125,27,3,149,7,0,7,156,54,0,219,93,18,6,116,0,0,0,119,20,0,134,36,4,3,46,0,0,0,46,8,0,56,80,20,5,102,6,0,6,107,21,0,130,109,44,16,162,9,4,12,179,95,9,282,9,6
POA3031,0,0,0,3,3,4,5,7,13,0,17,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,5,14,0,23,0,6,0,6,0,0,0,6,24,0,34,0,6,0,6,6,0,3,10,34,0,43,0,12,0,12,3,4,3,21,29,0,51,0,12,4,17,0,3,5,22,35,0,61,4,13,0,19,0,7,7,26,38,0,62,14,9,5,32,0,5,5,35,37,0,65,12,7,0,18,0,0,3,26,14,0,39,13,11,4,31,0,0,0,28,11,0,40,23,12,0,32,0,0,0,32,13,0,45,34,13,3,47,0,0,0,49,15,0,68,10,3,0,16,0,0,0,16,8,0,18,11,0,0,13,0,0,0,14,0,0,20,8,4,0,9,0,0,0,9,0,0,9,29,9,0,40,0,0,0,38,4,0,43,12,9,0,20,0,0,0,27,13,5,42,0,0
POA3032,3,0,0,4,3,0,3,5,21,0,31,0,0,0,0,0,0,0,0,8,0,9,0,3,0,3,0,0,4,11,25,0,33,0,12,0,8,0,0,4,13,20,0,27,0,5,0,12,3,6,9,19,37,0,55,0,16,0,14,4,3,8,21,47,0,62,4,15,6,29,0,0,3,32,29,0,68,13,28,0,41,6,0,6,43,39,0,81,20,28,0,43,5,0,0,51,46,0,91,25,25,4,47,0,6,3,51,33,0,80,26,10,3,37,5,0,5,40,26,0,64,40,17,3,58,0,0,0,58,17,0,78,61,23,0,83,0,0,0,89,22,0,105,25,0,0,31,0,0,0,36,11,0,46,25,12,5,43,0,0,0,43,4,0,48,10,0,0,10,0,0,0,10,0,0,12,50,7,0,57,0,0,0,58,15,0,76,23,11,3,39,0,0,0,37,25,4,64,0,0
POA3033,0,0,0,0,3,0,3,4,8,0,12,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,9,0,5,0,3,3,5,6,11,10,0,20,0,4,0,4,0,0,0,4,17,0,20,0,10,0,11,0,0,0,12,10,0,26,9,6,0,21,0,0,0,23,16,0,36,5,15,0,25,0,0,4,24,30,3,54,19,17,0,35,0,3,0,37,29,4,68,22,13,0,36,0,0,0,39,34,0,69,19,15,3,35,0,0,0,35,22,0,54,22,6,0,28,0,0,0,28,18,0,48,36,14,3,53,0,0,0,54,16,0,71,36,10,0,48,0,0,0,51,8,0,60,24,3,0,33,0,0,0,33,5,0,37,13,4,0,16,0,0,0,16,4,0,15,14,4,0,18,0,0,0,25,12,0,27,15,12,0,27,0,0,0,29,12,0,44,0,0
POA3034,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,4,6,0,6,0,0,0,0,0,0,0,3,0,0,3,0,4,0,4,0,0,0,6,8,0,10,0,5,0,6,0,0,0,7,20,0,19,0,7,3,10,0,0,0,8,8,0,19,3,12,6,17,0,0,0,19,21,0,36,9,12,4,23,0,0,0,27,38,0,67,10,8,3,27,0,0,0,32,32,0,60,19,20,0,39,0,0,0,39,23,0,64,13,12,0,28,0,0,0,28,14,0,42,17,4,0,25,0,0,0,25,17,0,40,26,6,0,27,0,0,0,31,17,0,51,8,8,0,14,0,0,0,21,6,0,27,11,3,0,14,0,0,0,14,4,0,19,3,0,0,8,0,0,0,8,0,0,9,15,0,0,19,0,0,0,19,10,0,27,9,3,0,16,0,0,0,18,11,0,37,0,0
POA3036,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,4,4,0,0,6,0,3,0,5,0,0,0,4,7,0,14,4,3,0,3,0,0,0,3,7,0,15,6,3,0,5,0,3,3,10,9,0,18,3,4,3,7,0,0,0,7,9,0,22,5,0,0,7,0,0,0,7,16,0,21,6,3,0,7,0,0,0,13,13,0,22,10,0,0,10,0,0,0,10,3,0,13,15,10,0,23,0,0,0,23,3,0,28,7,3,4,12,0,0,0,12,5,0,17,5,5,0,15,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,5,12,0,0,14,0,0,0,14,0,0,16,5,6,0,14,0,0,0,14,3,0,17,0,0
POA3037,4,0,0,3,5,0,6,7,37,3,46,0,3,0,3,3,0,3,5,5,0,11,0,11,0,12,3,3,10,16,18,0,31,3,14,3,19,3,3,4,21,20,0,43,3,16,5,19,5,5,7,25,51,0,77,7,38,15,61,3,10,9,73,72,0,146,20,38,11,74,4,9,14,84,77,0,159,28,61,5,95,6,3,5,101,78,0,181,60,45,7,108,7,0,11,121,96,0,214,78,58,8,147,4,9,12,156,81,0,236,77,39,4,125,0,4,6,132,40,0,175,62,15,9,84,3,4,7,91,32,0,121,152,47,10,214,3,5,3,221,56,0,276,66,17,3,85,5,0,3,89,33,0,119,63,18,0,81,0,0,0,79,14,0,92,17,11,0,28,0,0,0,28,8,0,40,42,16,0,55,0,0,3,61,11,0,75,49,18,18,89,0,0,3,91,31,11,129,9,0
POA3038,0,0,0,0,4,0,3,3,23,0,22,0,0,0,3,0,0,0,5,3,0,5,0,5,0,3,0,4,7,9,7,0,20,0,0,0,0,5,0,5,3,14,4,24,0,6,0,8,0,0,0,13,12,0,31,0,20,0,20,3,4,5,21,34,0,54,5,27,3,30,0,0,4,35,33,0,74,15,22,0,36,0,0,5,42,54,0,96,31,25,0,59,0,0,0,59,43,4,104,33,35,3,70,0,0,0,75,44,0,119,34,19,4,59,0,0,0,60,29,0,88,29,18,3,51,0,0,4,54,25,0,74,70,23,7,102,5,0,5,101,36,0,137,41,14,0,58,0,0,0,58,22,0,82,32,13,0,45,7,0,7,47,8,0,58,17,10,0,28,0,0,0,28,5,0,31,33,4,5,39,5,0,5,43,9,0,50,26,9,4,48,5,0,0,47,22,3,72,5,0
POA3039,0,0,0,0,4,0,3,3,8,0,16,0,0,0,0,0,0,0,0,7,0,7,0,0,0,4,0,0,0,3,8,0,7,0,0,0,0,0,0,0,5,8,0,12,0,3,0,3,0,0,0,3,7,0,9,0,0,0,3,0,3,3,7,9,0,18,6,5,0,13,0,0,0,14,6,0,24,4,9,4,21,0,0,0,21,17,0,34,3,12,0,15,0,0,0,15,30,0,48,8,13,0,20,0,0,0,20,22,0,42,12,15,0,25,0,0,0,25,11,0,29,10,8,0,22,0,0,0,25,11,0,32,27,11,0,39,0,0,0,42,14,0,53,14,3,0,19,0,0,0,17,8,0,24,20,6,0,24,0,0,0,24,3,0,30,6,0,0,10,0,0,0,10,0,0,9,19,0,3,23,0,0,0,23,3,0,26,14,9,0,28,0,0,0,28,8,0,34,0,0
POA3040,0,0,0,0,0,0,3,3,10,0,17,0,0,0,6,4,0,4,9,3,0,6,0,3,0,0,0,0,0,0,4,0,8,0,4,0,3,0,0,0,6,5,0,9,0,0,0,0,0,0,5,0,14,0,16,0,9,3,9,5,0,5,10,23,0,33,5,13,0,17,3,0,3,19,18,0,41,14,22,0,33,3,0,4,39,24,0,60,19,23,0,39,0,0,0,39,30,0,68,29,18,0,44,0,0,0,45,35,0,79,36,15,4,48,0,0,3,54,8,0,62,23,9,4,37,0,0,0,42,20,0,56,69,20,0,90,0,0,0,89,34,0,122,40,12,5,54,0,0,0,54,18,0,70,31,8,0,40,0,0,0,40,6,0,45,11,7,0,24,0,0,0,24,3,0,23,64,0,0,68,0,0,0,68,5,0,69,36,9,0,45,0,4,4,46,15,0,58,0,0
POA3041,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,10,3,5,0,4,0,0,0,5,4,0,13,3,9,0,12,0,0,0,17,12,0,23,9,12,0,20,0,0,0,20,15,0,41,12,7,0,18,0,0,0,18,10,0,28,13,12,0,30,4,0,4,32,20,0,48,26,9,0,36,0,0,0,36,13,0,49,21,11,0,27,0,0,0,27,11,0,40,34,6,4,45,0,0,0,45,10,0,58,9,3,0,20,0,0,0,20,7,0,30,15,0,0,15,0,0,0,15,4,0,18,7,8,0,13,0,0,0,13,0,0,13,27,3,0,35,0,0,0,35,4,0,35,11,4,6,24,0,0,0,25,6,0,34,0,0
POA3042,0,0,0,0,0,0,0,0,13,0,18,0,3,0,3,0,5,4,6,3,0,5,0,0,0,0,0,0,4,5,5,0,7,0,0,0,0,0,0,0,0,3,0,7,0,3,0,3,0,0,5,5,12,0,17,5,4,0,8,0,0,0,11,15,0,25,3,18,0,19,0,0,0,28,22,0,45,5,21,7,30,0,0,0,32,33,0,69,25,23,9,54,0,0,0,51,43,0,99,21,20,8,45,0,0,0,48,22,0,69,19,29,4,49,4,0,0,51,25,0,79,20,12,0,33,0,0,0,33,22,0,58,66,28,3,97,0,0,0,97,27,0,123,27,3,5,35,0,0,0,35,13,0,46,14,8,0,20,0,0,0,20,3,0,20,10,4,0,12,0,0,0,12,0,0,16,28,9,0,35,0,0,0,35,4,0,39,23,13,0,38,0,0,0,38,9,0,49,0,0
POA3043,0,0,0,0,0,0,0,3,13,0,20,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,3,10,0,15,0,3,0,3,3,0,4,10,8,0,17,0,3,0,3,6,0,5,8,23,0,34,0,10,0,18,4,0,0,18,21,0,38,5,17,0,23,0,0,0,24,28,0,53,12,24,11,45,0,0,0,45,52,0,105,32,24,4,55,0,0,4,59,42,0,101,39,17,0,58,0,0,7,67,42,0,108,41,18,0,59,0,0,0,59,24,0,83,33,12,0,47,0,0,0,49,29,0,74,50,19,3,69,0,0,5,74,32,0,101,17,10,0,28,0,0,0,33,23,0,54,22,6,7,35,0,0,0,35,7,0,41,8,0,0,14,0,0,0,9,5,0,18,18,0,0,18,0,0,0,18,3,0,21,12,8,4,20,0,0,3,25,23,3,47,0,0
POA3044,0,0,0,0,0,5,5,4,22,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,14,0,4,0,4,4,0,9,7,13,0,22,0,9,0,10,0,6,3,11,21,0,35,6,7,5,15,0,4,7,23,38,0,60,0,18,3,26,0,4,3,26,31,0,52,13,19,0,35,0,0,3,41,41,0,80,32,32,3,65,0,0,0,68,50,0,117,29,23,4,57,0,0,0,57,34,0,98,35,19,7,65,0,0,0,65,30,0,95,41,12,0,58,0,0,0,55,24,0,83,82,29,3,111,3,0,3,110,33,0,146,32,13,0,45,0,0,0,45,20,0,67,34,7,0,41,0,0,0,41,4,0,41,16,4,4,21,0,0,0,21,9,0,26,23,4,3,28,0,0,0,27,8,0,40,24,13,8,48,0,0,0,48,28,4,78,0,0
