,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
6417,Williamstown,98 Osborne St,3,h,1460000.0,S,Greg,7/05/2016,8.0,3016,3.0,1.0,2.0,373.0,107.0,1970.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6418,Williamstown,8/99 Verdon St,1,u,310000.0,SP,Sweeney,7/05/2016,8.0,3016,1.0,1.0,1.0,0.0,58.0,1968.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6419,Williamstown,20 Bates Dr,3,h,1200000.0,S,Williams,7/11/2016,8.0,3016,3.0,2.0,2.0,348.0,200.0,1997.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6420,Williamstown,28 Council La,3,h,1560000.0,SP,Greg,7/11/2016,8.0,3016,3.0,2.0,2.0,310.0,179.0,2005.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6421,Williamstown,19 Perry St,3,h,1575000.0,S,Greg,7/11/2016,8.0,3016,3.0,2.0,3.0,430.0,215.0,1996.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6422,Williamstown,13/8 The Strand,2,t,830000.0,SP,Greg,7/11/2016,8.0,3016,2.0,1.0,1.0,84.0,110.0,1980.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6423,Williamstown,17 Yarra St,3,h,1470000.0,S,Jas,8/10/2016,8.0,3016,3.0,2.0,1.0,364.0,93.0,1970.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6424,Williamstown,33 Hannan St,4,h,2230000.0,S,Greg,10/09/2016,8.0,3016,3.0,2.0,2.0,782.0,212.0,1900.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6425,Williamstown,22 Bayview St,3,t,1460000.0,S,Greg,10/12/2016,8.0,3016,3.0,2.0,2.0,506.0,180.0,2010.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6426,Williamstown,112 Crofton Dr,4,h,1330000.0,S,Williams,12/11/2016,8.0,3016,4.0,3.0,2.0,217.0,266.0,2003.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6427,Williamstown,20 Proctor St,3,h,1010000.0,S,Raine,13/08/2016,8.0,3016,3.0,2.0,2.0,418.0,204.0,1995.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6428,Williamstown,5/77 Dover Rd,2,u,513500.0,S,RT,14/05/2016,8.0,3016,2.0,1.0,1.0,0.0,72.0,1980.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6429,Williamstown,71 Hannan St,4,h,1805000.0,S,Greg,16/04/2016,8.0,3016,3.0,2.0,2.0,466.0,160.0,1930.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6430,Williamstown,16 Princes St,4,h,1126000.0,SP,Raine&Horne,16/04/2016,8.0,3016,4.0,1.0,1.0,307.0,150.0,1900.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6431,Williamstown,21a Station Rd,3,t,935000.0,SP,Sweeney,16/04/2016,8.0,3016,3.0,2.0,1.0,233.0,194.0,2002.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6432,Williamstown,4/54 Yarra St,2,u,375000.0,SP,Williams,17/09/2016,8.0,3016,2.0,1.0,1.0,0.0,49.0,1970.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6433,Williamstown,104 Hannan St,4,h,2050000.0,S,Sweeney,22/05/2016,8.0,3016,4.0,2.0,2.0,648.0,285.0,2011.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6434,Williamstown,33 Cecil St,3,h,1310000.0,S,Sweeney,24/09/2016,8.0,3016,3.0,2.0,1.0,185.0,139.0,1900.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6435,Williamstown,6/13 Dover Rd,2,u,491500.0,S,RT,24/09/2016,8.0,3016,2.0,1.0,1.0,0.0,61.0,1970.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6436,Williamstown,2/4 Lyons St,2,u,547500.0,SP,Greg,24/09/2016,8.0,3016,2.0,1.0,1.0,0.0,60.0,1980.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6437,Williamstown,77 Melbourne Rd,3,h,1210000.0,S,Williams,25/02/2017,8.0,3016,3.0,1.0,0.0,249.0,85.0,1910.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6438,Williamstown,9/99 Melbourne Rd,2,u,412000.0,SP,Williams,25/02/2017,8.0,3016,2.0,1.0,1.0,0.0,65.0,1980.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6439,Williamstown,50 Thompson St,4,h,1630000.0,S,Greg,25/02/2017,8.0,3016,4.0,2.0,2.0,265.0,197.0,2010.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6440,Williamstown,118 Hannan St,3,h,1482500.0,S,Sweeney,27/06/2016,8.0,3016,3.0,2.0,1.0,506.0,139.0,1910.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6441,Williamstown,19 MacLean St,4,h,1300000.0,PI,Sweeney,27/06/2016,8.0,3016,4.0,2.0,2.0,369.0,250.0,1980.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6442,Williamstown,139 Cecil St,4,h,2255000.0,S,Raine,27/11/2016,8.0,3016,4.0,1.0,3.0,765.0,257.0,1880.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6443,Williamstown,68 Osborne St,3,h,1710000.0,SP,RT,27/11/2016,8.0,3016,3.0,2.0,1.0,260.0,170.0,2016.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6444,Williamstown,11 Sandpiper Pl,4,h,2440000.0,S,Sweeney,27/11/2016,8.0,3016,4.0,3.0,3.0,500.0,278.0,2005.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6445,Williamstown North,12/29 Champion Rd,2,u,380000.0,PI,Greg,18/06/2016,8.9,3016,2.0,1.0,1.0,0.0,64.0,1960.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6446,Williamstown North,13/68 Kororoit Creek Rd,2,u,367500.0,S,Sweeney,24/09/2016,8.9,3016,2.0,1.0,1.0,0.0,61.0,1970.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6447,Williamstown North,18 Inglis St,3,h,1225000.0,SP,Raine,27/11/2016,8.9,3016,3.0,1.0,1.0,311.0,126.0,1920.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6448,Williamstown,44 Electra St,4,h,2165000.0,SP,Greg,6/05/2017,8.0,3016,4.0,2.0,2.0,450.0,190.0,1910.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6449,Williamstown,8 Jobson St,3,h,1245000.0,S,hockingstuart,6/05/2017,8.0,3016,3.0,2.0,2.0,292.0,117.0,1980.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6450,Williamstown,73a Victoria St,4,h,2075000.0,SP,Greg,6/05/2017,8.0,3016,4.0,3.0,2.0,324.0,229.0,2009.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6451,Williamstown,2/77 Dover Rd,2,u,543000.0,S,Williams,8/04/2017,8.0,3016,2.0,1.0,1.0,0.0,78.0,1974.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6452,Williamstown,8 Princes St,3,h,1150000.0,SP,Jas,8/04/2017,8.0,3016,3.0,1.0,0.0,308.0,120.0,1900.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6453,Williamstown,10 Crofton Dr,5,h,2040000.0,S,Greg,13/05/2017,8.0,3016,5.0,3.0,2.0,531.0,288.0,1997.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6454,Williamstown,8/97 Verdon St,2,u,465000.0,S,Raine,13/05/2017,8.0,3016,2.0,1.0,1.0,0.0,78.0,1970.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6455,Williamstown,12/53 Morris St,2,u,550000.0,SP,Williams,22/04/2017,8.0,3016,2.0,1.0,2.0,0.0,65.0,1990.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6456,Williamstown,6 Caspian Tce,4,h,1200000.0,SP,Village,29/04/2017,8.0,3016,4.0,3.0,2.0,183.0,191.0,2006.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6457,Williamstown North,2/60 Kororoit Creek Rd,3,t,670000.0,VB,Jas,8/04/2017,8.9,3016,3.0,2.0,2.0,146.0,141.0,2001.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6458,Williamstown North,5 Nicosia Ct,3,h,1070000.0,PI,Williams,8/04/2017,8.9,3016,3.0,2.0,5.0,442.0,249.0,2003.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6459,Williamstown North,27 Champion Rd,3,h,1575000.0,S,Sweeney,13/05/2017,8.9,3016,3.0,1.0,1.0,860.0,160.0,1950.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6460,Williamstown North,2/60 Kororoit Creek Rd,3,t,720000.0,SP,Jas,13/05/2017,8.9,3016,3.0,2.0,2.0,146.0,141.0,2001.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6461,Williamstown North,4 Walter St,3,h,1045000.0,S,Williams,29/04/2017,8.9,3016,3.0,2.0,3.0,526.0,159.0,1990.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6462,Williamstown,10 Mullins Ct,4,h,1900000.0,S,hockingstuart,3/06/2017,6.8,3016,4.0,2.0,1.0,448.0,311.0,1998.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6463,Williamstown,2/70 Osborne St,2,u,880000.0,S,hockingstuart,27/05/2017,6.8,3016,2.0,1.0,2.0,169.0,78.54,2000.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6464,Williamstown North,6 Edina St,3,h,862000.0,SP,Greg,27/05/2017,6.8,3016,3.0,1.0,1.0,353.0,85.35,1940.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6465,Williamstown,47 Pasco St,4,h,1920000.0,SP,Williams,15/07/2017,6.8,3016,4.0,2.0,0.0,388.0,178.0,1900.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6466,Williamstown,22 Hotham St,4,h,1440000.0,S,Williams,22/07/2017,6.8,3016,4.0,2.0,0.0,240.0,170.0,1900.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6467,Williamstown,75 Cecil St,3,h,1050000.0,VB,Williams,29/07/2017,6.8,3016,3.0,1.0,0.0,179.0,115.0,1890.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6468,Williamstown,2/29 Dover Rd,1,u,385000.0,SP,Williams,29/07/2017,6.8,3016,1.0,1.0,1.0,0.0,35.64,1967.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6469,Williamstown,54 Victoria St,5,h,2550000.0,PI,Williams,19/08/2017,6.8,3016,5.0,2.0,2.0,840.0,244.0,1910.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6470,Williamstown,77 Merrett Dr,3,h,1031000.0,SP,Williams,26/08/2017,6.8,3016,3.0,2.0,2.0,333.0,133.0,1995.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6471,Williamstown,96 Verdon St,4,h,2500000.0,PI,Sweeney,26/08/2017,6.8,3016,4.0,1.0,5.0,866.0,157.0,1920.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6472,Williamstown,54 Anzac Cr,3,h,1760000.0,S,Greg,7/10/2017,6.8,3016,3.0,1.0,2.0,535.0,125.0,1950.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6473,Williamstown,39 Sandpiper Pl,4,h,2350000.0,VB,Greg,14/10/2017,6.8,3016,4.0,2.0,2.0,462.0,28.0,2000.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6474,Williamstown,14 Hosking Ct,3,h,1260000.0,S,Williams,28/10/2017,6.8,3016,3.0,2.0,2.0,260.0,164.0,1994.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6475,Williamstown,9 Gellibrand St,3,h,1800000.0,SP,Barlow,11/11/2017,6.8,3016,3.0,1.0,2.0,451.0,170.0,1930.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6476,Williamstown,4 Alma Tce,2,h,1115000.0,S,Williams,6/01/2018,6.8,3016,2.0,1.0,2.0,380.0,108.0,1935.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6477,Williamstown,10 Queen St,3,h,1285000.0,S,Sweeney,9/12/2017,6.8,3016,3.0,1.0,0.0,285.0,121.0,1910.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6478,Williamstown,1 Stanley St,3,h,2065000.0,S,Greg,9/12/2017,6.8,3016,3.0,1.0,2.0,412.0,136.0,1940.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6479,Williamstown North,3 Myrtle St,5,h,1615000.0,S,Williams,9/12/2017,6.8,3016,5.0,2.0,2.0,466.0,203.0,1910.0,Hobsons Bay City Council,Western Metropolitan,802.0,45,2600,1089,450,3234,0.9,2382,2.5
6480,Williamstown,18 Charles St,3,h,1290000.0,SP,Williams,3/03/2018,6.8,3016,3.0,1.0,0.0,256.0,50.0,1915.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6481,Williamstown,16 Hannan St,5,h,2720000.0,S,Jas,3/03/2018,6.8,3016,5.0,2.0,1.0,655.0,244.0,1910.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6482,Williamstown,12 Melbourne Rd,3,h,1295000.0,PI,Greg,3/03/2018,6.8,3016,3.0,2.0,0.0,313.0,155.0,1915.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6483,Williamstown,193 Melbourne Rd,2,h,980000.0,PI,Sweeney,3/03/2018,6.8,3016,2.0,1.0,1.0,294.0,120.0,1900.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6484,Williamstown,38 Perry St,3,h,1075000.0,SP,Sweeney,3/03/2018,6.8,3016,3.0,2.0,1.0,269.0,150.0,1970.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6485,Williamstown,39 Sandpiper Pl,4,h,2400000.0,SP,Greg,3/03/2018,6.8,3016,4.0,2.0,2.0,462.0,28.0,2000.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6486,Williamstown,58 Anzac Cr,4,h,1600000.0,PI,Williams,17/03/2018,6.8,3016,4.0,3.0,2.0,509.0,127.0,1990.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6487,Williamstown,12 McGuire Cr,3,h,1150000.0,SP,Williams,17/03/2018,6.8,3016,3.0,2.0,2.0,330.0,112.0,2000.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6488,Williamstown,4 McGuire Cr,3,h,1150000.0,SP,Williams,17/03/2018,6.8,3016,3.0,2.0,2.0,270.0,150.0,1998.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6489,Williamstown,13 Kingshott Cl,5,h,2020000.0,S,Greg,24/02/2018,6.8,3016,5.0,3.0,2.0,450.0,241.0,2015.0,Hobsons Bay City Council,Western Metropolitan,6380.0,45,2600,1089,450,3234,0.9,2382,2.5
6490,Yallambie,8 Ovata Cl,4,h,915000.0,S,Barry,4/03/2017,15.0,3085,4.0,3.0,1.0,531.0,237.0,1990.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6491,Yallambie,70 Tarcoola Dr,3,h,810000.0,S,Buckingham,10/12/2016,15.0,3085,3.0,2.0,2.0,568.0,173.0,1975.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6492,Yallambie,267 Yallambie Rd,3,h,753000.0,S,Barry,11/02/2017,15.0,3085,3.0,2.0,1.0,536.0,154.0,1975.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6493,Yallambie,340 Yallambie Rd,3,h,602500.0,S,Ray,13/08/2016,15.0,3085,3.0,2.0,2.0,586.0,140.0,1970.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6494,Yallambie,4 Coleen St,3,h,742000.0,S,Barry,15/10/2016,15.0,3085,3.0,1.0,1.0,614.0,117.0,1978.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6495,Yallambie,36 Longacres Rd,4,h,953000.0,S,Fletchers,15/10/2016,15.0,3085,4.0,2.0,2.0,551.0,150.0,1997.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6496,Yallambie,2 Debra Ct,3,h,650000.0,S,hockingstuart,17/09/2016,15.0,3085,3.0,1.0,1.0,706.0,129.0,1970.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6497,Yallambie,4 Melliodora Pl,3,h,731000.0,S,hockingstuart,18/06/2016,15.0,3085,3.0,2.0,2.0,566.0,156.0,1991.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6498,Yallambie,5 Crew St,3,h,710000.0,S,Miles,19/11/2016,15.0,3085,3.0,1.0,1.0,616.0,115.0,1960.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6499,Yallambie,27 Ovata Cl,3,h,936000.0,S,Buckingham,26/07/2016,15.0,3085,3.0,2.0,2.0,587.0,232.0,1994.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6500,Yallambie,5 Amanda Ct,3,h,721000.0,S,Barry,28/08/2016,15.0,3085,3.0,1.0,1.0,687.0,122.0,1978.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6501,Yallambie,14 Borlase St,5,h,1060000.0,S,Buckingham,29/04/2017,15.0,3085,5.0,2.0,2.0,627.0,232.0,1960.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6502,Yallambie,8 MacAlister Bvd,5,h,1670000.0,S,Barry,3/06/2017,12.7,3085,5.0,3.0,2.0,617.0,315.0,2012.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6503,Yallambie,3 Sirius Ct,3,h,852000.0,S,Barry,24/06/2017,12.7,3085,3.0,2.0,2.0,629.0,139.4,1990.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6504,Yallambie,39 Fahey Cr,4,h,1025000.0,S,Nelson,19/08/2017,12.7,3085,4.0,2.0,2.0,585.0,212.0,2014.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6505,Yallambie,21 Lowan Av,5,h,990000.0,S,Buckingham,11/11/2017,12.7,3085,5.0,3.0,2.0,510.0,0.0,1985.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6506,Yallambie,9 Marigolds Rd,3,h,781000.0,S,Barry,11/11/2017,12.7,3085,3.0,2.0,1.0,420.0,154.0,1990.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6507,Yallambie,10 Fahey Cr,3,h,825000.0,S,Barry,17/03/2018,12.7,3085,3.0,1.0,1.0,642.0,131.0,1960.0,Banyule City Council,Northern Metropolitan,1369.0,39,2250,943,381,2624,0.8,2069,2.6
6508,Yarraville,13 Benbow St,3,h,1000000.0,S,Jas,3/09/2016,7.0,3013,3.0,2.0,1.0,448.0,147.0,1940.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6509,Yarraville,6 Sanderson St,2,h,890000.0,SP,Village,3/09/2016,7.0,3013,3.0,1.0,2.0,471.0,103.0,1950.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6510,Yarraville,83 Tarrengower St,3,h,1165000.0,S,Village,3/09/2016,7.0,3013,3.0,1.0,0.0,191.0,105.0,1910.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6511,Yarraville,4 Finlay St,4,h,1550000.0,S,Village,3/12/2016,7.0,3013,4.0,2.0,2.0,427.0,233.0,2010.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6512,Yarraville,7/87 Gamon St,3,h,770000.0,VB,Jas,3/12/2016,7.0,3013,3.0,1.0,2.0,323.0,139.0,1960.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6513,Yarraville,160 Hyde St,3,h,871000.0,S,Jas,3/12/2016,7.0,3013,3.0,2.0,2.0,428.0,100.0,1965.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6514,Yarraville,1/194 Hyde St,3,h,780000.0,S,Village,3/12/2016,7.0,3013,3.0,2.0,2.0,213.0,120.0,2004.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6515,Yarraville,3/27 Stephen St,2,t,650000.0,VB,Jas,3/12/2016,7.0,3013,2.0,1.0,1.0,0.0,2.0,1980.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6516,Yarraville,41 Sussex St,3,h,770000.0,SP,Jas,3/12/2016,7.0,3013,2.0,1.0,1.0,138.0,82.0,1890.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6517,Yarraville,76 Bishop St,4,h,1235000.0,SP,Jas,4/03/2017,7.0,3013,4.0,2.0,2.0,244.0,206.0,2011.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6518,Yarraville,5 Hood St,2,h,1000000.0,VB,Village,4/03/2017,7.0,3013,2.0,1.0,1.0,220.0,105.0,1910.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6519,Yarraville,109 Powell St,3,h,1320000.0,S,Jas,4/03/2017,7.0,3013,3.0,2.0,2.0,473.0,171.0,1920.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6520,Yarraville,13 Simpson St,3,h,1100000.0,VB,Village,4/03/2017,7.0,3013,3.0,2.0,0.0,214.0,129.0,1910.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6521,Yarraville,7/88 Stephen St,2,u,782000.0,S,hockingstuart,4/03/2017,7.0,3013,2.0,1.0,1.0,1555.0,92.0,2013.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6522,Yarraville,6 Clarendon St,3,h,910000.0,S,Village,4/06/2016,7.0,3013,3.0,3.0,2.0,197.0,109.0,2013.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6523,Yarraville,3 Cuming St,2,h,856000.0,S,Greg,4/06/2016,7.0,3013,2.0,1.0,1.0,261.0,100.0,1880.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6524,Yarraville,40 Freeman St,3,h,670000.0,VB,Village,4/06/2016,7.0,3013,3.0,1.0,1.0,477.0,120.0,1960.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6525,Yarraville,25 Gray St,4,h,706000.0,S,Jas,4/06/2016,7.0,3013,2.0,1.0,0.0,165.0,93.0,1900.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6526,Yarraville,101 Roberts St,3,h,1050000.0,S,hockingstuart,4/06/2016,7.0,3013,2.0,2.0,1.0,462.0,132.0,1960.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6527,Yarraville,31 Frederick St,4,h,1320000.0,SP,Village,7/05/2016,7.0,3013,4.0,2.0,1.0,319.0,171.0,1915.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
6528,Yarraville,47 Bayview Rd,5,h,1815000.0,S,Village,8/10/2016,7.0,3013,5.0,2.0,2.0,644.0,172.0,1890.0,Maribyrnong City Council,Western Metropolitan,6543.0,37,2500,1246,462,3216,0.9,2485,2.5
