POA_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
POA3016,116,7,0,0,125,9,0,9,131,4,0,129,189,16,6,0,214,0,0,0,214,0,0,214,78,8,10,0,92,0,0,0,92,0,0,92,0,0,0,4,5,0,0,0,5,0,0,5,380,34,15,4,434,7,0,7,442,4,0,446,5,0,0,0,5,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,9,0,0,9,13,0,0,0,13,0,0,0,11,0,0,11,391,34,15,4,445,5,0,5,451,4,0,455,94,10,0,0,106,0,0,0,114,6,0,118,0,0,0,0,0,0,0,0,0,0,0,0,486,43,15,4,556,9,0,10,560,5,0,571,238,19,3,0,259,3,0,5,271,9,0,282,294,26,5,3,327,0,0,0,329,6,0,340,20,5,0,0,24,0,0,0,24,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,559,51,6,3,619,10,0,8
POA3018,135,8,3,0,153,0,0,6,154,5,0,162,205,32,4,0,238,0,0,0,243,4,4,244,81,3,7,0,93,0,0,0,93,5,0,96,4,0,0,5,10,0,0,0,10,0,0,6,427,41,14,8,486,0,0,3,494,12,0,507,5,0,0,0,5,0,0,0,5,0,0,5,13,0,0,0,13,0,0,0,12,0,0,12,16,0,0,0,16,0,0,0,14,0,0,14,445,41,14,8,506,3,0,4,510,12,0,528,114,16,7,0,132,0,0,0,137,13,0,149,0,0,0,0,0,0,0,0,0,0,3,3,555,58,20,8,636,7,0,8,651,28,9,681,203,24,3,0,231,0,0,0,230,6,0,244,252,40,0,0,291,3,0,3,298,3,0,299,17,5,4,0,28,0,0,0,28,0,0,28,0,0,0,5,3,0,0,0,3,0,0,3,477,68,4,5,552,3,0,4
POA3019,57,5,0,0,60,0,0,0,62,3,0,63,81,32,0,0,113,0,0,0,112,5,0,119,26,4,9,0,38,0,5,3,40,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,159,39,12,0,209,7,3,9,216,10,0,226,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,8,0,0,0,8,3,0,7,3,0,0,0,12,0,0,0,12,4,0,15,163,44,15,4,224,7,3,9,228,15,0,244,102,23,7,0,132,0,3,3,132,15,4,156,6,0,0,0,6,0,0,0,6,0,0,3,270,66,17,7,353,7,7,8,364,28,7,402,73,9,3,0,84,0,0,0,84,12,0,96,42,13,5,0,63,0,3,8,63,3,0,69,0,0,4,0,4,0,0,0,4,0,0,4,5,0,0,0,4,0,0,0,4,0,0,6,121,22,13,0,157,3,3,7
POA3020,264,50,7,4,326,3,0,4,332,29,0,358,384,82,18,4,480,3,4,5,490,35,0,531,143,22,22,0,190,0,0,0,192,8,0,195,9,0,0,9,14,0,0,0,16,0,0,13,798,156,41,15,1009,12,4,16,1026,73,0,1098,11,0,0,0,14,3,0,3,13,0,0,17,16,7,0,0,31,0,9,6,36,11,0,41,27,8,0,0,38,4,9,11,50,9,0,59,823,167,44,17,1047,14,14,26,1076,83,0,1161,448,157,17,16,641,41,6,45,688,126,11,824,7,3,0,5,15,0,0,0,15,0,10,24,1277,328,67,39,1708,48,19,69,1776,207,29,2013,297,61,9,4,371,3,0,3,372,24,0,398,349,101,6,7,458,10,3,14,472,68,0,541,42,7,6,0,56,0,0,0,55,4,0,57,0,0,0,4,8,0,0,0,13,0,3,19,693,171,16,15,890,16,8,21
POA3021,206,42,8,0,257,7,0,6,270,20,0,293,331,115,17,3,467,10,3,16,484,39,0,522,100,15,21,7,143,4,4,8,150,5,0,158,9,0,0,13,24,0,0,0,24,4,9,30,651,173,42,25,890,17,5,30,917,72,13,1000,20,6,0,0,32,3,0,6,33,4,0,36,29,17,0,0,48,0,0,3,52,7,0,62,51,24,0,3,74,11,3,15,88,11,0,103,704,194,42,26,964,28,7,39,1004,81,12,1099,628,235,32,41,940,36,14,49,984,235,4,1230,3,8,0,9,18,0,0,0,18,3,22,45,1337,441,68,75,1921,65,21,85,2007,325,47,2371,292,50,8,6,356,15,8,18,378,50,0,420,330,109,11,6,460,17,3,18,481,58,0,546,16,4,0,0,24,0,0,0,24,0,0,31,5,0,0,15,15,0,0,0,15,9,6,33,649,167,23,27,862,30,10,36
POA3022,28,3,0,0,31,0,0,0,37,0,0,37,29,11,0,0,32,0,0,0,32,0,0,35,13,0,3,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,66,15,0,0,84,0,0,0,89,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,66,15,0,0,85,4,0,4,90,3,0,92,32,16,0,0,48,3,0,3,52,6,0,61,0,0,0,0,0,0,0,0,0,0,0,0,99,30,0,3,133,5,0,5,141,17,0,155,24,4,0,0,29,0,0,0,35,0,0,30,17,4,0,0,22,0,0,4,22,0,0,27,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,58,0,4,3
POA3023,478,76,14,0,570,13,4,14,585,37,3,632,708,133,9,15,863,6,0,13,874,37,0,914,258,27,24,3,309,9,0,9,315,8,0,322,20,0,3,16,32,4,6,4,38,0,0,44,1459,238,52,30,1777,28,6,35,1820,85,7,1910,28,8,0,6,44,4,0,4,50,4,0,51,43,13,0,0,58,7,0,7,66,6,0,71,73,20,0,4,102,11,0,11,114,7,0,118,1534,260,53,39,1884,42,6,51,1930,92,7,2035,754,227,36,29,1044,44,3,54,1091,149,0,1250,6,0,0,15,29,0,0,0,29,4,27,55,2295,485,90,78,2953,82,14,102,3052,249,37,3338,941,116,21,4,1082,26,7,30,1117,62,0,1177,949,192,21,8,1167,28,6,31,1198,74,0,1274,98,19,14,0,132,0,0,0,131,11,0,140,7,0,0,28,40,0,0,0,43,0,3,53,1993,330,56,44,2419,47,18,66
POA3024,559,41,8,7,613,12,4,16,635,16,0,647,502,73,14,0,589,3,4,10,599,25,0,632,158,10,20,0,194,3,0,3,195,4,0,205,11,0,0,13,21,0,0,0,21,3,0,28,1229,134,46,16,1423,24,5,31,1448,53,3,1508,79,6,0,6,85,5,3,9,97,5,0,104,63,13,0,3,83,0,0,0,87,0,0,87,142,20,0,4,173,10,3,15,187,9,0,192,1372,156,44,20,1597,29,8,40,1637,58,7,1698,646,128,26,15,823,28,8,31,861,81,10,949,8,0,0,20,25,0,0,0,25,0,16,38,2024,289,73,58,2440,62,16,76,2517,140,29,2689,660,54,20,4,733,13,0,15,748,30,0,777,532,108,14,7,659,8,0,14,668,21,0,694,45,5,8,0,63,0,0,0,64,0,0,66,15,0,0,11,28,0,0,0,29,0,4,32,1245,173,38,22,1474,23,4,28
POA3025,113,15,5,0,134,0,0,0,133,4,0,138,216,30,0,0,251,3,0,3,255,4,0,263,91,8,14,0,112,0,0,0,112,0,0,116,0,0,0,5,8,0,0,0,8,0,0,9,418,57,23,8,502,5,0,5,509,8,0,521,6,5,0,0,5,0,0,0,5,0,0,10,7,4,0,0,13,0,0,0,13,0,0,12,13,5,0,0,21,0,0,0,21,0,0,19,432,62,23,8,521,5,0,5,525,13,3,539,167,57,12,18,253,6,0,10,261,44,3,312,0,0,0,0,0,0,0,0,0,0,6,11,600,118,31,20,773,12,0,13,786,57,9,854,137,23,0,0,160,3,0,3,169,3,0,170,203,26,4,0,233,3,0,3,238,6,0,244,19,5,3,0,28,0,0,0,28,0,0,28,0,0,0,0,4,0,0,0,4,0,0,4,361,54,6,8,432,11,0,11
POA3026,103,12,3,4,114,0,0,0,114,6,0,125,143,34,8,0,180,0,0,0,189,6,0,195,61,0,4,0,70,0,0,0,70,0,0,74,3,0,0,4,4,0,0,0,4,0,0,4,305,48,15,6,377,0,0,0,376,15,3,398,4,4,0,0,7,0,0,0,11,0,0,11,9,0,0,0,9,0,0,0,8,0,0,8,11,5,0,0,14,4,0,4,15,0,0,15,316,50,15,6,391,8,0,8,397,15,3,411,115,31,19,0,167,0,0,0,166,26,0,198,0,0,0,0,0,0,0,0,0,0,3,9,432,84,27,8,561,6,0,6,566,40,10,612,213,15,11,3,236,3,4,8,244,18,0,266,181,43,6,0,225,6,0,6,227,16,0,241,16,4,0,0,21,0,0,0,21,0,0,23,0,0,0,4,4,0,5,5,3,0,0,3,407,63,11,9,488,6,7,14
POA3027,185,23,0,0,206,6,0,8,212,13,0,229,163,18,4,3,188,6,0,6,192,3,0,199,44,7,5,0,60,0,0,0,60,0,0,60,0,0,0,6,8,0,0,0,8,0,0,10,395,47,12,10,459,13,0,16,477,17,4,495,13,0,0,0,13,6,0,6,12,0,0,12,11,0,0,0,11,0,0,0,11,0,0,11,22,0,0,0,22,6,0,6,27,0,0,27,420,47,12,10,487,16,0,15,505,17,4,521,182,23,6,8,224,4,0,10,235,25,0,259,0,0,0,6,6,0,0,0,6,0,5,12,602,69,18,24,713,24,5,32,742,43,4,795,201,19,4,3,228,9,0,9,236,11,0,246,204,20,5,0,232,11,0,11,238,3,0,241,14,0,6,0,20,0,0,0,20,0,0,20,0,0,0,0,3,0,0,0,3,0,0,9,422,42,9,8,480,13,0,13
POA3028,221,28,0,0,253,6,4,7,260,6,3,274,345,59,7,0,413,0,3,3,417,16,0,432,121,12,18,0,158,4,0,4,160,3,0,163,3,0,0,14,17,0,0,0,17,0,0,19,694,107,28,13,840,9,3,12,855,23,3,887,10,5,0,0,17,0,0,0,21,0,0,19,15,4,3,0,22,3,0,0,25,0,0,25,24,9,3,0,40,3,0,6,41,0,0,45,720,115,35,13,883,15,8,18,900,26,3,931,294,55,20,10,375,17,6,25,402,56,0,462,0,4,0,9,12,0,0,0,12,0,11,22,1009,174,53,32,1265,29,10,43,1311,87,11,1417,281,39,0,0,328,4,4,7,335,20,0,355,326,54,9,3,396,0,0,0,401,24,0,425,40,3,3,0,45,6,0,6,48,0,0,52,5,0,0,4,8,0,0,0,8,0,0,8,655,90,17,10,779,10,4,14
POA3029,1760,211,44,27,2050,49,18,73,2121,103,9,2230,1737,486,41,25,2290,31,16,48,2340,101,0,2443,544,79,58,13,691,13,0,13,699,14,0,710,51,9,5,48,112,0,0,0,112,10,13,133,4096,779,151,113,5137,98,32,134,5272,220,27,5520,199,47,4,8,256,10,0,14,270,23,0,299,243,53,3,6,302,22,16,40,343,15,4,363,440,97,7,16,563,34,15,46,615,36,3,659,4532,877,159,133,5703,128,54,183,5888,258,31,6173,2494,825,114,137,3566,182,24,208,3768,492,31,4290,43,9,4,70,127,0,0,0,127,9,61,197,7071,1713,273,334,9388,313,74,392,9784,756,126,10655,2277,321,49,19,2665,62,16,78,2747,121,4,2874,1928,510,40,29,2509,45,17,59,2572,131,9,2703,209,45,30,3,293,10,0,10,300,10,0,316,54,4,7,50,114,0,0,0,114,4,8,127,4466,886,121,105,5578,120,33,157
POA3030,1578,153,24,10,1765,29,11,40,1807,83,0,1885,1636,288,40,11,1970,19,4,24,1997,60,0,2058,511,79,67,3,663,10,0,7,671,11,0,685,31,5,0,33,73,0,0,4,73,8,8,89,3751,524,129,62,4468,56,16,79,4548,163,6,4720,126,27,0,7,160,16,0,15,177,10,0,184,171,32,0,7,212,12,4,21,227,9,0,234,297,63,3,13,373,29,3,30,407,17,0,424,4051,582,136,74,4840,83,21,113,4952,178,13,5140,1849,339,64,62,2309,93,16,105,2416,249,10,2673,19,7,0,27,49,0,0,0,49,3,25,77,5911,929,199,162,7201,175,38,217,7417,431,45,7894,2328,214,43,16,2599,61,17,72,2673,102,4,2777,2035,332,29,14,2406,35,8,42,2445,80,0,2530,167,25,30,10,228,0,6,10,233,6,0,243,24,3,3,24,59,0,5,4,61,4,6,69,4549,572,110,52,5289,96,29,128
POA3031,153,25,7,0,187,3,0,3,189,7,0,197,206,55,8,0,272,0,0,0,270,8,0,279,107,19,17,0,136,0,0,0,136,0,0,135,0,0,0,4,4,0,0,0,4,5,0,10,470,99,30,4,602,3,0,8,605,19,0,626,3,0,0,0,10,0,0,0,10,0,0,10,14,4,0,0,11,0,3,0,17,0,0,17,14,6,0,0,21,0,3,0,27,0,0,27,477,106,30,4,618,6,3,6,632,19,0,649,88,36,9,3,130,3,5,11,141,17,0,159,3,0,0,0,3,0,0,0,4,0,0,4,573,139,35,8,756,11,6,19,777,42,4,818,181,31,3,0,209,4,0,4,217,17,0,235,193,33,0,0,230,0,0,0,230,9,0,238,9,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,5,0,5,378,69,4,0,452,9,0,9
POA3032,246,40,6,0,296,9,4,10,299,10,0,311,384,61,8,0,451,6,0,7,459,3,0,460,158,28,21,0,205,3,0,3,209,0,0,210,8,0,0,3,6,0,0,0,6,0,0,10,790,129,35,7,959,16,3,18,976,24,0,997,4,0,0,0,5,0,0,5,8,0,0,8,9,0,0,0,9,4,0,3,12,0,0,12,11,0,0,0,18,3,4,10,19,0,0,19,809,128,35,7,972,16,4,23,995,24,0,1019,237,65,18,5,326,9,3,12,336,41,0,382,0,0,0,0,0,0,0,0,0,0,8,6,1044,196,51,13,1303,23,10,37,1339,59,10,1411,386,42,5,3,442,0,0,0,439,21,0,461,395,42,3,4,451,4,0,4,457,11,0,471,37,4,0,0,44,0,0,0,44,0,0,41,3,0,3,9,6,0,0,0,6,0,0,6,823,88,17,14,945,8,0,8
POA3033,111,9,3,0,132,0,0,0,132,3,0,135,245,29,3,3,279,3,0,3,285,6,0,292,67,9,4,4,80,0,0,0,83,0,0,83,3,0,0,0,8,0,0,0,8,0,0,10,430,49,11,8,494,5,0,5,505,10,0,514,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,23,0,0,0,23,0,0,23,14,3,0,0,21,0,0,0,21,0,0,21,448,55,11,8,522,5,0,5,525,10,0,540,149,10,0,0,161,0,0,0,164,9,0,177,4,0,0,3,3,0,0,0,3,0,0,3,596,65,18,9,687,3,0,5,695,26,0,719,204,11,4,0,221,0,6,0,226,8,0,233,265,35,5,4,306,3,0,3,313,5,0,317,21,0,0,0,21,0,0,0,21,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,490,54,7,4,556,3,6,8
POA3034,106,6,3,0,117,0,0,0,117,8,0,124,155,18,4,0,174,0,4,4,178,3,4,187,59,5,3,0,72,0,0,0,72,0,0,72,5,0,0,4,9,0,0,0,9,0,0,9,317,37,12,0,367,3,4,6,370,12,4,382,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,7,0,0,0,7,0,0,7,323,35,12,0,377,3,4,6,379,12,4,396,94,20,8,0,124,6,4,12,130,20,0,147,0,0,0,3,3,0,0,0,3,0,0,0,417,54,15,5,496,10,9,15,509,33,0,548,159,17,0,0,180,3,0,4,179,3,0,191,201,17,7,4,232,0,0,0,230,12,0,245,23,4,0,0,29,0,0,0,29,0,0,33,6,0,0,0,7,0,0,0,7,0,0,7,393,37,12,7,445,3,3,9
POA3036,40,0,0,0,44,0,0,0,44,4,0,46,85,4,4,0,95,0,0,0,95,0,0,97,25,0,3,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,153,12,10,0,172,0,0,0,172,3,0,173,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,156,12,10,0,171,0,0,0,171,3,0,180,39,6,3,0,49,0,0,0,49,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,196,17,9,6,225,0,0,0,225,13,0,230,63,7,0,0,73,0,0,0,73,5,0,79,97,13,0,3,117,0,0,0,117,3,0,121,13,0,3,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,179,20,4,3,201,0,0,0
POA3037,358,40,11,7,416,12,0,15,430,17,0,452,594,99,10,8,706,8,6,6,719,20,0,738,191,25,15,0,232,6,0,6,237,4,0,243,4,0,0,17,20,0,0,0,20,3,0,25,1141,170,39,26,1379,21,6,29,1407,47,3,1459,20,3,0,0,25,6,0,6,27,6,0,32,29,8,0,0,42,5,0,5,46,0,4,49,51,8,4,0,67,9,0,9,76,6,4,79,1194,178,42,26,1443,35,6,35,1482,49,12,1539,535,126,28,23,715,16,3,19,738,90,5,828,4,0,0,9,8,0,0,0,8,4,17,28,1733,307,71,56,2163,48,11,61,2222,138,34,2392,627,50,7,3,684,8,7,18,699,55,0,758,849,100,11,12,971,23,0,23,997,42,0,1045,80,12,13,0,101,8,0,3,107,0,3,107,3,0,0,21,31,0,0,0,31,4,0,34,1563,160,26,37,1789,37,6,45
POA3038,139,16,0,0,157,0,0,0,157,6,0,167,277,23,3,4,306,4,0,4,307,18,4,329,97,9,15,0,120,0,0,0,120,0,0,120,5,0,0,3,7,0,0,0,7,0,0,9,515,54,20,10,597,5,0,5,599,22,3,630,5,6,0,0,3,0,0,0,3,0,0,3,12,0,0,0,12,0,0,0,18,0,0,17,11,4,0,0,17,0,0,0,21,0,0,22,528,55,20,10,616,3,0,3,618,24,3,649,182,50,10,14,244,3,0,4,248,29,0,275,0,0,0,4,3,0,0,0,3,0,3,11,709,103,29,25,866,11,0,13,879,54,11,937,191,31,4,0,225,4,0,4,228,16,0,248,342,42,9,7,390,0,0,0,392,10,0,404,34,0,5,0,39,0,0,0,39,0,0,39,3,0,0,3,3,0,0,0,3,0,0,8,566,69,18,9,659,7,0,7
POA3039,148,24,10,0,182,6,0,6,187,7,0,190,187,23,4,0,216,0,0,0,216,3,0,221,84,12,16,0,107,0,0,5,110,4,0,108,8,0,0,0,8,0,0,0,8,0,0,6,427,63,24,0,507,0,0,5,513,14,6,530,3,0,0,0,3,0,0,0,3,0,0,3,15,0,0,0,15,0,0,0,15,0,0,15,14,0,0,0,14,0,0,0,14,0,0,14,445,63,24,0,529,0,0,5,532,14,6,548,105,8,0,3,119,0,6,3,120,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,549,68,25,0,643,5,3,7,651,14,6,668,178,28,6,0,209,9,0,5,213,3,3,225,242,27,3,0,275,5,0,5,276,3,0,287,17,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,4,0,0,0,4,0,0,4,441,49,11,4,507,8,6,9
POA3040,169,13,10,0,197,6,0,4,201,0,0,201,328,41,3,0,374,0,0,4,378,4,0,377,130,13,18,0,154,0,0,0,156,0,0,157,3,0,0,0,10,0,0,0,10,0,0,10,629,68,29,7,735,4,3,6,742,9,0,747,0,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,10,0,0,0,8,0,0,11,10,0,0,0,17,0,0,0,16,0,0,14,634,71,34,7,746,4,4,10,757,6,0,763,171,30,9,3,204,0,0,0,204,13,0,223,4,0,0,0,9,0,0,0,9,0,4,12,811,97,39,11,957,4,4,10,968,26,3,995,375,31,12,0,419,6,0,11,428,11,0,435,432,48,3,0,486,3,0,3,488,7,0,497,28,6,4,0,39,0,0,0,40,0,0,43,3,0,0,8,10,0,0,0,10,0,0,10,844,82,19,13,953,6,3,11
POA3041,102,11,0,0,113,0,0,0,122,3,0,122,165,17,0,0,176,0,0,0,176,5,0,179,50,3,5,0,64,0,0,0,62,0,0,62,5,0,0,5,11,0,0,0,11,0,0,11,326,28,7,4,368,5,0,5,373,6,0,382,3,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,10,0,0,0,9,0,0,0,9,0,0,9,331,27,7,4,374,5,0,5,379,6,0,388,72,7,0,0,84,0,0,0,84,5,0,93,0,0,0,0,0,0,0,0,0,0,0,4,406,34,12,8,462,3,0,3,466,13,0,478,217,24,0,0,235,0,0,0,235,6,0,242,270,22,0,0,298,4,0,4,304,4,0,307,16,0,4,0,18,0,0,0,18,0,0,18,7,0,0,0,7,0,0,0,7,0,0,12,507,43,3,5,561,4,0,4
POA3042,119,10,0,0,127,0,0,0,132,4,0,138,289,30,8,4,334,7,0,4,335,3,0,339,130,12,10,0,154,0,0,0,151,4,4,157,8,0,0,3,7,0,0,0,7,0,0,7,542,55,16,3,618,6,0,8,623,13,4,641,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,8,0,0,0,8,0,0,8,8,4,0,0,8,0,0,0,8,0,0,8,551,56,16,3,625,6,0,8,631,13,4,654,168,23,4,4,197,5,0,5,207,8,0,214,3,0,0,0,6,0,0,0,6,0,6,5,718,79,23,9,824,14,0,13,841,24,6,871,221,22,6,0,245,8,0,8,251,11,0,264,304,36,7,0,349,4,0,3,353,4,0,365,25,3,0,0,24,0,0,0,24,0,0,24,0,0,0,0,5,0,0,0,5,0,0,5,553,62,10,4,635,9,0,10
