POA_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_05_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_05_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_05_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_05_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_05_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_05_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_05_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_05_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_05_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_05_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_05_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_05_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_05_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_05_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_05_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_05_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_05_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_05_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
POA3016,5,0,0,0,0,0,146,19,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,139,10,7,0,5,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,571,45,19,0,0,0,0,0,0,12,656,346,3,3,0,0,0,0,0,0,4,356,166,3,5,0,0,0,0,0,3,0,176,38,6,0,6,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,202,5,3,4,0,0,0,0,3,3,226,3,0,0,0,0,0,0,0,0,0,3,552,13,6,4,0,0,3,0,3,6,585,155,3,0,0,0,0,0,0,0,0,158,105,0,0,0,0,0,0,0,0,0,108,40,0,0,0,0,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,5,147,0,0,0,0,0,0
POA3018,0,0,5,0,0,0,175,25,0,3,0,0,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,183,10,3,0,4,0,3,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,466,24,9,4,5,0,13,0,0,0,524,330,4,12,0,0,0,0,0,0,3,354,199,7,0,0,0,0,5,0,0,0,214,29,5,4,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,226,12,7,0,0,5,5,0,0,8,252,0,0,0,0,0,0,0,0,0,0,0,555,14,17,0,0,5,0,3,0,10,615,204,4,0,0,0,0,0,0,0,5,213,154,0,0,0,0,0,0,0,0,0,154,52,4,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,201,4,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0
POA3019,5,0,0,0,0,5,317,272,19,30,3,6,0,7,6,0,9,343,0,0,0,0,0,0,0,0,0,0,0,546,39,44,3,7,0,9,5,3,10,660,0,0,0,0,0,0,0,0,0,0,4,599,43,42,0,7,0,9,9,3,17,728,50,7,6,0,0,0,0,0,0,4,67,161,3,5,0,0,0,0,0,0,3,172,277,33,13,4,0,0,0,4,3,9,344,7,0,0,0,0,0,0,0,0,0,7,443,36,20,4,0,0,0,4,3,14,520,4,0,0,0,0,0,0,0,0,0,0,497,45,27,4,0,0,0,0,3,17,587,18,0,0,0,0,0,0,0,0,3,19,46,0,0,0,0,0,0,0,0,0,49,117,5,0,0,0,0,0,0,0,5,132,0,0,0,0,0,0,0,0,0,0,0,170,9,0,0,0,0,0,0,0,8,188,0,0,0,0,0,0
POA3020,11,0,3,8,0,29,1393,962,110,108,26,20,23,30,21,6,59,1365,3,0,0,0,0,0,0,0,0,0,10,2216,161,149,34,30,23,40,28,3,85,2769,0,0,0,0,0,0,0,0,0,7,7,2574,186,156,34,34,27,40,30,3,107,3189,391,8,3,0,0,0,0,0,0,15,414,1206,22,5,5,0,3,0,0,0,29,1270,827,56,52,7,18,9,17,0,0,32,1027,7,0,0,0,0,0,0,0,0,3,7,2036,78,63,16,18,12,17,0,3,60,2308,0,0,0,0,0,0,0,0,0,4,4,2434,87,61,16,18,12,17,0,3,80,2725,261,0,0,0,0,0,0,0,0,11,273,799,0,3,0,0,0,0,0,0,22,829,623,17,16,0,4,0,3,4,0,28,694,9,0,0,0,0,0,0,0,0,0,10,1435,18,17,0,4,0,3,4,0,56,1540,6,0,0,0,0,0
POA3021,4,7,8,0,0,47,2033,1378,157,162,43,37,31,53,31,8,82,1976,10,0,0,0,0,0,0,0,0,0,17,3209,248,207,51,36,35,57,39,8,129,4023,3,0,0,0,0,0,0,0,0,5,13,3668,269,216,52,43,39,56,40,8,145,4538,661,8,3,0,0,0,0,0,0,23,691,1880,21,10,0,0,0,4,4,0,48,1972,1284,109,83,21,11,7,31,29,0,47,1627,9,0,0,0,0,0,0,0,0,3,14,3180,127,94,26,11,7,38,29,0,103,3621,0,0,0,0,0,0,0,0,0,5,6,3842,133,92,26,11,7,39,29,0,125,4319,370,5,0,0,0,0,0,0,0,6,385,1017,6,4,0,0,0,0,0,0,38,1066,791,28,23,6,0,0,5,0,0,47,914,6,0,0,0,0,0,0,0,0,4,10,1819,36,27,3,0,0,9,0,0,90,1987,0,0,0,0,0,0
POA3022,0,0,0,0,0,0,61,34,4,0,0,0,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,3,91,11,4,0,0,0,0,3,0,9,110,0,0,0,0,0,0,0,0,0,0,0,119,10,0,0,0,0,0,7,0,10,140,37,0,0,0,0,0,0,0,0,3,38,69,5,0,0,0,0,0,0,0,0,68,37,4,7,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,101,3,7,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,139,3,7,0,0,0,0,0,0,3,157,26,0,0,0,0,0,0,0,0,0,23,42,0,0,0,0,0,0,0,0,0,42,28,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0,0,0,0,0,5,78,0,0,0,0,0,0
POA3023,19,5,11,5,0,28,2494,726,99,127,32,11,25,42,17,4,48,1127,5,0,0,0,0,0,0,0,0,5,7,2852,306,200,46,35,33,53,25,7,77,3628,0,0,0,0,0,0,0,0,0,41,45,3514,344,219,52,33,34,53,25,7,135,4424,509,7,3,0,0,0,3,0,0,19,545,1548,52,37,8,7,7,12,7,0,40,1717,735,74,86,23,24,10,41,24,3,16,1035,9,0,0,0,0,0,0,0,0,0,6,2291,127,124,36,40,14,51,29,8,57,2757,0,0,0,0,0,0,0,0,0,16,20,2802,134,125,38,40,20,51,29,8,86,3327,266,6,0,0,0,6,0,0,0,5,283,613,8,11,0,0,3,0,0,0,14,652,420,35,30,13,11,4,17,9,0,6,539,3,0,0,0,0,0,0,0,0,0,6,1033,40,40,13,11,8,23,8,0,23,1196,0,0,0,0,0,0
POA3024,8,11,9,8,0,0,417,35,63,37,6,7,17,46,23,0,7,246,0,0,0,0,0,0,0,0,0,0,0,285,159,68,10,19,24,59,27,0,15,664,0,0,0,0,0,0,0,0,0,0,0,608,196,85,12,19,27,62,29,0,20,1057,269,7,9,0,0,5,3,0,0,5,294,160,28,15,0,0,6,19,8,0,13,249,37,36,26,10,7,6,28,9,0,3,153,0,0,0,0,0,0,0,0,0,0,0,199,60,45,10,11,13,40,17,0,18,401,0,0,0,0,0,0,0,0,0,0,0,466,69,51,10,7,14,42,17,0,22,703,111,10,5,0,0,0,0,0,0,5,126,49,9,6,0,0,0,3,5,0,0,72,20,10,7,4,3,0,9,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,74,24,16,3,3,0,11,0,0,0,131,0,0,0,0,0,0
POA3025,0,0,0,0,0,9,249,90,4,6,0,0,0,3,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,313,8,13,0,0,3,3,0,0,8,354,0,0,0,0,0,0,0,0,0,0,0,429,13,19,0,0,3,8,0,0,12,477,118,0,0,0,0,0,0,0,0,7,126,330,0,0,0,0,0,0,0,0,3,343,158,3,10,0,0,3,0,0,0,3,179,0,0,0,0,0,0,0,0,0,0,0,490,4,10,0,0,3,0,0,0,5,521,0,0,0,0,0,0,0,0,0,0,0,609,4,10,3,0,3,0,0,0,13,650,73,0,0,0,0,0,0,0,0,12,91,341,0,0,0,0,0,0,0,0,14,356,244,3,0,0,0,0,0,0,0,21,272,0,0,0,0,0,0,0,0,0,0,0,587,4,0,0,0,0,3,0,0,34,634,0,0,0,0,0,0
POA3026,3,0,0,0,0,6,269,112,17,15,4,4,3,12,8,0,3,176,0,0,0,0,0,0,0,0,0,0,0,331,38,28,4,5,3,12,9,0,15,437,0,0,0,0,0,0,0,0,0,0,0,387,48,28,3,5,3,12,9,0,17,509,39,0,4,0,0,0,0,0,0,3,40,110,0,0,0,0,0,0,0,0,0,119,79,10,7,0,3,0,11,4,0,0,113,0,0,0,0,0,0,0,0,0,0,0,183,11,10,3,3,0,10,3,0,0,233,0,0,0,0,0,0,0,0,0,0,0,225,12,8,3,3,0,10,3,0,3,273,17,0,0,0,0,0,0,0,0,0,17,31,6,0,0,0,0,0,0,0,0,36,30,10,9,0,0,0,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,66,13,9,0,0,0,4,0,0,0,85,0,0,0,0,0,0
POA3027,0,0,7,3,0,0,224,27,12,33,4,6,7,16,8,3,3,124,0,0,0,0,0,0,0,0,0,0,0,164,50,69,11,3,7,24,10,3,5,343,0,0,0,0,0,0,0,0,0,0,0,200,58,75,14,3,8,24,10,7,10,399,30,0,7,0,0,0,0,0,0,0,34,62,19,18,0,0,0,4,0,0,0,115,14,11,36,3,5,3,13,3,0,0,96,0,0,0,0,0,0,0,0,0,0,0,84,25,50,10,10,3,21,4,0,4,206,0,0,0,0,0,0,0,0,0,0,3,108,27,54,9,9,9,21,4,0,4,245,5,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,4,0,0,0,23,10,4,3,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,0,5,0,0,0,40,0,0,0,0,0,0
POA3028,0,6,3,0,0,13,713,166,16,24,5,7,0,13,12,0,8,251,4,0,0,0,0,0,0,0,0,0,5,829,38,33,10,14,4,17,12,0,25,975,0,0,0,0,0,0,0,0,0,3,3,1416,58,48,10,15,6,16,15,0,37,1611,482,5,4,0,0,0,0,0,0,9,503,689,10,0,0,0,6,3,3,0,19,725,247,5,33,12,7,3,13,4,0,12,330,4,0,0,0,0,0,0,0,0,0,4,940,12,30,12,3,4,14,5,0,27,1052,0,0,0,0,0,0,0,0,0,0,0,1424,22,32,12,3,4,14,5,0,40,1558,227,3,0,0,0,0,0,0,0,4,229,317,0,0,0,0,0,0,0,0,21,339,164,0,11,0,0,0,0,0,0,3,184,3,0,0,0,0,0,0,0,0,0,9,489,0,8,0,0,0,0,0,0,28,527,0,0,0,0,0,0
POA3029,26,28,40,28,5,32,2489,345,150,189,33,49,55,180,115,8,35,1163,0,0,3,0,0,0,0,0,0,5,11,2088,532,365,71,75,83,221,147,13,62,3659,5,0,3,0,0,0,0,0,0,16,20,3301,641,439,78,79,84,225,150,19,113,5123,875,25,25,0,0,0,6,3,0,26,962,1084,99,65,15,20,21,60,42,5,27,1433,292,113,160,37,27,51,145,83,9,34,944,12,0,5,0,0,3,0,0,0,4,19,1390,207,227,50,51,74,204,127,8,64,2403,0,0,0,0,0,0,0,0,0,7,6,2267,232,258,52,51,74,212,127,11,98,3376,445,8,0,0,4,0,0,5,0,17,483,402,30,19,3,3,4,16,8,0,13,492,207,43,34,9,3,6,22,13,0,4,340,5,0,0,0,0,0,0,0,0,0,6,617,65,53,16,7,9,41,20,0,21,839,6,0,0,0,0,0
POA3030,22,27,42,33,0,24,1987,287,167,169,43,39,42,138,45,0,9,943,7,0,0,0,0,0,3,0,0,0,14,1679,441,331,64,61,66,175,81,3,37,2935,0,0,0,0,0,0,0,0,0,0,6,3078,637,436,80,77,83,190,85,7,66,4735,1178,45,36,0,7,9,14,7,0,16,1304,967,63,101,28,11,25,68,41,9,32,1340,283,118,208,31,32,42,139,61,8,27,945,0,0,0,0,0,0,0,0,0,0,3,1251,183,310,58,44,62,203,107,15,60,2294,4,0,0,0,0,0,0,0,0,5,3,2433,228,340,63,50,71,212,113,15,78,3604,581,27,27,0,5,0,4,0,0,16,651,419,30,22,6,0,3,5,4,0,7,505,214,39,33,0,3,6,17,6,0,12,346,5,0,0,0,0,0,0,0,0,0,8,639,70,55,7,6,10,28,12,3,21,851,3,0,0,0,0,0
POA3031,0,0,4,0,0,4,249,140,18,15,0,4,0,0,0,0,8,189,5,0,0,0,0,0,0,0,0,0,5,360,36,19,0,4,6,6,0,0,10,442,0,0,0,0,0,0,0,0,0,0,0,572,50,26,5,6,3,6,0,0,20,681,179,0,0,0,0,0,0,0,0,6,187,189,3,3,0,0,0,0,0,0,3,206,159,21,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,347,18,14,0,0,0,3,0,0,3,401,0,0,0,0,0,0,0,0,0,3,3,533,18,14,0,0,0,3,0,0,13,593,73,0,0,0,0,0,0,0,0,3,79,52,0,0,0,0,0,0,0,0,3,58,153,16,5,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,203,16,5,0,0,0,0,0,0,4,232,0,0,0,0,0,0
POA3032,0,3,0,4,0,7,640,225,25,12,0,4,8,3,0,0,10,303,0,0,0,0,0,0,0,0,0,0,0,812,59,30,5,4,15,8,5,0,21,948,0,0,0,0,0,0,0,0,0,0,0,1198,72,35,7,3,17,8,7,0,26,1373,324,9,0,0,0,0,0,0,0,8,341,419,8,3,0,0,0,3,0,0,7,450,223,21,34,5,0,8,13,6,0,5,313,3,0,0,0,0,0,0,0,0,0,3,648,23,33,5,5,11,14,5,0,15,766,0,0,0,0,0,0,0,0,0,0,4,968,27,40,5,4,6,14,8,0,27,1107,116,3,0,0,0,0,0,0,0,0,123,235,0,3,0,0,0,0,0,0,3,243,194,9,0,5,0,0,3,0,0,8,215,0,0,0,0,0,0,0,0,0,0,0,434,9,4,5,0,0,3,0,0,9,455,4,0,0,0,0,0
POA3033,0,0,0,0,0,7,331,50,0,5,0,0,0,4,0,0,4,72,0,0,0,0,0,0,0,0,0,0,0,350,21,16,5,0,0,3,0,0,7,404,0,0,0,0,0,0,0,0,0,0,0,551,22,16,11,0,0,3,0,0,14,618,203,0,0,0,0,0,0,0,0,7,217,478,0,5,0,0,0,0,3,0,8,495,110,0,0,0,0,4,3,0,0,9,135,6,0,0,0,0,0,0,0,0,0,0,589,5,7,0,0,4,8,3,0,17,630,0,0,0,0,0,0,0,0,0,0,0,794,4,6,0,0,4,13,3,0,22,847,116,0,0,0,0,0,0,0,0,9,128,444,0,0,0,0,0,0,0,0,9,457,208,3,0,0,0,0,3,0,0,11,228,3,0,0,0,0,0,0,0,0,0,3,658,3,0,0,0,0,3,0,0,25,688,0,0,0,0,0,0
POA3034,0,6,7,0,0,4,392,110,3,13,3,4,5,4,4,0,4,149,0,0,0,0,0,0,0,0,0,0,0,485,12,15,5,4,3,4,4,0,4,543,0,0,0,0,0,0,0,0,0,0,0,613,23,19,5,4,3,4,4,0,15,680,200,0,0,0,0,0,0,0,0,0,205,565,0,0,0,0,0,3,4,0,12,584,174,7,6,6,3,0,4,0,0,3,206,9,0,0,0,0,0,0,0,0,0,9,739,12,8,6,6,0,8,3,0,12,792,0,0,0,0,0,0,0,0,0,0,0,945,9,10,6,6,0,8,3,0,15,1000,116,0,0,0,0,0,0,0,0,5,121,518,0,0,0,0,0,6,0,0,15,536,256,3,0,0,0,0,3,0,0,7,266,4,0,0,0,0,0,0,0,0,0,3,776,3,4,0,0,0,9,0,0,23,808,0,0,0,0,0,0
POA3036,0,0,0,0,0,3,132,12,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,140,5,0,0,0,0,0,0,0,3,148,0,0,0,0,0,0,0,0,0,0,0,255,3,5,0,0,0,0,0,0,3,268,147,0,0,0,0,0,0,0,0,0,150,162,0,0,0,0,0,0,0,0,0,167,13,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,170,5,5,0,0,0,0,0,0,3,183,0,0,0,0,0,0,0,0,0,0,0,317,5,5,0,0,0,0,0,0,6,332,91,0,0,0,0,0,0,0,0,3,98,121,0,0,0,0,0,0,0,0,6,127,26,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,6,150,0,0,0,0,0,0
POA3037,4,0,5,4,0,30,2063,469,41,37,22,11,5,27,10,0,28,652,5,0,0,0,0,0,0,0,0,0,5,2325,148,85,27,17,11,31,14,0,55,2726,5,0,0,0,0,0,0,0,0,7,7,3119,194,104,32,16,10,31,14,0,72,3595,514,12,6,0,0,0,0,0,0,15,553,1353,31,22,0,3,0,11,0,0,31,1458,495,43,27,14,11,8,17,10,0,20,641,4,0,0,0,0,0,0,0,0,0,10,1848,70,53,22,8,12,26,12,0,49,2103,0,0,0,0,0,0,0,0,0,5,5,2370,83,62,21,12,12,28,12,0,64,2667,228,8,0,0,0,0,0,0,0,10,247,467,12,7,0,5,0,9,0,0,13,506,344,28,12,4,0,5,7,0,0,19,420,7,0,0,0,0,0,0,0,0,0,9,825,35,13,5,3,5,11,0,0,35,935,0,0,0,0,0,0
POA3038,0,4,0,3,0,17,1333,236,12,8,4,3,5,9,3,0,3,285,0,0,0,0,0,0,0,0,0,0,0,1497,47,29,3,3,5,9,5,0,20,1620,3,0,0,0,0,0,0,0,0,0,3,2127,65,28,3,10,4,9,5,0,25,2285,486,3,4,0,0,0,0,0,0,6,503,1247,5,4,0,0,0,9,0,0,19,1285,373,7,16,3,0,5,11,8,0,5,431,8,0,0,0,0,0,0,0,0,0,8,1625,9,20,3,0,6,13,8,0,32,1718,6,0,0,0,0,0,0,0,0,0,6,2111,15,21,3,0,6,13,8,0,38,2231,186,0,0,0,0,0,0,0,0,3,194,565,0,0,0,0,3,0,0,0,14,580,369,4,4,4,0,5,0,0,0,5,390,7,0,0,0,0,0,0,0,0,0,8,932,5,7,4,0,5,0,0,0,17,980,0,0,0,0,0,0
POA3039,0,0,0,0,0,5,190,26,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,196,14,4,0,0,0,3,5,0,6,230,0,0,0,0,0,0,0,0,0,0,0,433,22,4,0,0,0,5,3,0,12,486,245,3,0,0,0,0,0,0,0,5,255,190,5,0,0,0,0,0,0,0,0,203,45,5,4,5,0,0,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,233,8,7,3,0,0,4,0,0,4,264,0,0,0,0,0,0,0,0,0,0,0,480,9,10,3,0,0,5,4,0,10,520,95,3,5,0,0,0,0,0,0,0,97,187,0,0,0,0,0,0,0,0,3,193,135,7,0,0,0,0,0,0,0,3,146,0,0,0,0,0,0,0,0,0,0,0,326,7,0,0,0,0,0,0,0,14,340,0,0,0,0,0,0
POA3040,0,0,0,0,0,3,310,40,0,6,0,0,0,4,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,322,10,14,4,0,0,4,0,0,11,358,0,0,0,0,0,0,0,0,0,0,0,768,17,22,0,0,4,4,0,0,16,840,339,0,6,0,0,0,0,0,0,6,357,320,0,0,0,0,4,4,0,0,7,340,58,8,13,0,3,0,3,0,3,4,89,3,0,0,0,0,0,0,0,0,0,0,387,11,15,3,3,0,5,0,3,10,437,0,0,0,0,0,0,0,0,0,0,3,727,11,20,4,3,0,9,0,3,16,791,173,0,0,0,0,0,0,0,0,8,185,247,0,0,0,0,0,0,0,0,3,251,80,0,3,0,0,0,0,0,0,6,92,0,0,0,0,0,0,0,0,0,0,5,329,0,9,0,0,0,0,4,0,5,349,0,0,0,0,0,0
POA3041,0,0,0,0,0,0,171,20,0,10,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,176,12,12,4,0,0,0,3,0,0,210,0,0,0,0,0,0,0,0,0,0,0,338,18,13,4,0,0,0,3,0,0,383,193,7,0,0,0,0,0,0,0,5,202,158,0,0,0,0,0,0,0,0,4,162,31,6,5,0,0,0,0,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,184,6,3,0,0,4,0,5,0,4,206,0,0,0,0,0,0,0,0,0,0,0,374,9,6,0,0,4,0,5,0,8,404,98,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,39,3,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,141,3,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0
POA3042,0,0,0,0,0,6,262,42,0,0,0,0,0,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,291,14,4,0,3,0,3,0,0,7,321,0,0,0,0,0,0,0,0,0,0,0,521,19,3,0,6,4,3,0,0,12,574,290,0,5,0,0,0,0,0,0,4,300,403,0,0,0,3,0,0,0,0,5,416,78,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,3,0,0,0,0,9,504,0,0,0,0,0,0,0,0,0,0,0,775,3,0,0,3,3,0,0,0,15,803,149,0,0,0,0,0,0,0,0,3,150,336,0,0,0,0,0,0,0,0,12,350,143,0,0,0,0,0,0,0,0,3,149,0,0,0,0,0,0,0,0,0,0,0,484,3,0,0,0,0,0,0,0,10,503,0,0,0,0,0,0
POA3043,3,4,4,0,0,11,505,75,3,12,9,7,9,11,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,520,34,25,14,11,15,13,4,0,11,648,0,0,0,0,0,0,0,0,0,0,0,811,51,31,14,11,16,13,4,0,15,962,383,3,0,0,0,0,0,0,0,9,394,532,3,3,0,0,0,5,0,0,17,557,108,0,7,3,7,6,10,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,642,5,12,3,7,6,11,0,0,21,711,0,0,0,0,0,0,0,0,0,0,3,1024,9,18,3,7,6,14,0,0,27,1108,265,0,0,0,0,0,0,0,0,13,283,350,0,0,0,0,0,0,0,0,10,359,138,0,0,0,6,0,5,0,0,4,153,0,0,0,0,0,0,0,0,0,0,0,483,0,8,0,6,0,5,0,0,18,518,4,0,0,0,0,0
