POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA3016,44,3,0,3,48,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,490,54,11,0,561,12,0,10,569,17,3,594,123,20,0,0,152,5,0,5,151,3,0,161,135,13,0,0,154,0,0,0,154,0,0,153,4,0,0,0,4,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,274,30,4,0,310,3,0,3,312,10,0,321,4,0,0,0,4,0,0,0,3,0,0,3,11,0,0,0,11,0,0,0,11,0,0,4,9,0,0,0,9,0,0,0,11,0,0,11,282,30,4,0,321,4,0,4,324,11,0,336,31,0,0,0,34,7,0,7,34,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,314,34,9,0,354,12,0,12,361,9,4,375,207,23,0,0,228,6,0,0,230,8,0,240,147,18,0,0,170,3,0,3,173,8,0,181
POA3018,51,0,0,0,51,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,280,34,10,4,323,0,0,0,323,17,0,338,84,5,0,0,95,0,0,0,94,5,0,102,54,11,0,0,60,0,0,0,60,0,0,60,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,142,17,5,0,163,0,0,0,165,5,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,141,17,5,0,164,0,0,0,167,5,0,168,15,6,0,0,19,0,0,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,160,26,6,0,189,0,0,0,188,3,0,196,74,12,4,0,84,0,0,0,88,4,0,90,67,13,0,0,86,0,0,0,85,4,0,90
POA3019,44,0,0,0,44,16,0,64,0,0,0,0,0,0,0,0,0,0,0,0,108,29,5,3,150,8,0,3,155,20,0,173,23,3,0,0,24,0,0,0,24,3,0,25,15,14,5,0,28,0,0,0,30,0,0,30,0,0,5,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,14,4,0,52,0,0,0,61,3,0,61,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,8,45,14,4,0,56,0,0,4,66,3,0,67,14,11,6,0,28,0,0,0,31,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,57,24,4,3,88,5,0,4,92,12,0,105,28,10,5,0,40,0,0,0,40,4,0,42,19,18,0,0,42,0,0,0,42,4,0,44
POA3020,208,11,4,15,223,71,0,295,0,0,0,0,4,0,0,0,4,0,9,8,498,166,19,8,689,36,4,37,728,122,11,853,112,10,3,4,128,3,0,3,133,18,0,147,112,33,3,0,147,5,0,5,152,17,0,176,14,0,0,0,11,0,0,0,11,0,0,16,0,0,0,3,4,0,0,0,4,0,0,7,232,51,7,9,294,4,0,4,308,39,0,345,4,5,0,0,9,4,0,3,12,6,0,15,7,4,0,0,6,0,3,3,16,5,0,20,12,9,0,0,21,4,4,8,30,3,0,37,243,59,7,9,318,11,4,18,332,47,0,376,81,40,3,3,124,5,0,5,125,55,0,181,0,0,0,0,0,0,0,0,0,0,4,6,320,93,9,11,439,18,4,18,455,99,9,563,141,17,0,0,166,7,0,7,169,29,0,197,109,43,3,0,162,0,3,8,167,23,0,187
POA3021,333,13,7,16,352,179,3,532,7,0,0,0,7,0,0,0,8,0,9,16,584,182,22,29,815,29,9,38,859,252,16,1126,132,20,3,0,151,4,0,5,155,16,0,172,103,21,0,6,123,0,0,6,131,19,0,154,3,0,0,0,3,0,0,0,3,0,0,8,0,0,0,3,10,0,0,0,10,0,0,11,238,37,8,5,291,5,0,6,302,37,0,340,3,0,0,0,8,9,0,10,18,3,0,18,8,0,0,0,16,0,0,0,21,6,0,24,13,4,5,0,27,9,8,15,33,7,0,46,256,47,7,9,319,10,10,22,338,43,0,384,114,61,7,15,191,9,7,9,204,106,3,309,0,0,0,0,0,0,0,0,0,0,9,6,373,101,16,24,509,14,16,31,544,147,9,701,120,21,5,4,143,7,6,10,158,23,0,174,128,47,3,0,183,7,5,6,192,44,0,233
POA3022,13,0,0,0,13,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,40,0,3,3,48,7,3,58,8,0,0,0,5,0,0,0,8,3,0,8,7,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,18,0,0,0,18,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0,0,0,21,3,0,23,5,0,0,0,5,0,0,0,7,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,23,4,0,4,24,3,0,31,11,0,0,0,15,0,0,0,18,0,0,17,5,3,0,0,5,0,0,0,5,0,0,8
POA3023,497,19,4,23,516,135,0,651,5,0,0,8,11,0,0,0,11,0,8,18,1637,319,55,62,2077,66,21,90,2164,228,12,2405,411,46,10,3,468,6,4,15,484,37,0,517,332,64,10,0,413,12,3,12,424,24,0,449,21,12,3,0,33,0,0,0,37,0,0,36,8,0,0,8,12,0,0,0,12,0,0,12,767,114,29,17,926,23,9,29,959,63,7,1019,12,0,0,0,9,3,0,3,19,4,0,21,16,3,0,0,21,3,0,0,29,4,0,30,28,3,0,0,37,7,0,12,42,8,0,50,792,118,29,17,956,28,10,42,1002,65,7,1066,208,71,9,9,293,6,3,11,305,80,3,386,0,0,0,3,8,0,0,0,8,0,0,7,1008,193,34,23,1253,37,17,55,1310,148,7,1464,542,57,13,3,617,10,0,11,625,38,3,671,450,95,8,6,556,8,6,9,564,44,0,608
POA3024,266,5,4,8,277,54,0,332,0,0,0,4,8,0,0,0,8,0,5,10,860,136,28,19,1044,23,7,30,1072,107,9,1181,172,20,7,0,204,7,0,7,210,11,0,218,132,28,4,0,164,3,0,3,166,7,4,178,4,4,0,0,11,0,0,0,11,4,0,11,4,0,0,4,8,0,0,0,11,0,0,11,318,54,13,3,381,11,0,11,390,21,0,416,10,3,0,0,10,3,0,3,13,0,0,14,12,0,0,0,12,0,0,0,14,0,0,14,14,3,0,0,19,4,0,4,24,0,0,27,332,54,13,3,402,16,0,16,414,25,0,445,106,27,0,8,140,5,0,10,148,30,0,176,0,0,0,3,3,0,0,0,3,0,0,3,439,81,10,12,542,20,0,22,563,56,6,626,197,27,4,0,236,3,6,3,237,15,0,255,138,49,4,0,189,0,0,3,196,13,0,202
POA3025,72,0,0,3,78,23,0,101,0,0,0,0,3,0,0,0,3,0,0,3,202,53,5,3,265,0,0,3,268,31,4,296,48,6,0,0,56,0,0,0,55,0,0,66,28,9,0,0,40,0,0,0,40,0,0,38,0,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,76,22,4,0,109,0,0,0,108,4,0,114,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,80,25,4,0,108,0,0,0,113,4,0,114,20,18,0,0,43,0,0,0,44,10,0,56,0,0,0,0,0,0,0,0,0,0,0,0,107,38,11,0,151,0,0,3,155,20,0,173,54,3,0,0,61,0,0,0,60,4,0,73,44,11,0,0,53,0,0,0,53,5,0,57
POA3026,88,7,0,7,91,9,4,102,0,0,0,3,5,0,0,0,5,0,5,12,267,39,9,7,324,14,3,11,340,33,7,378,76,9,0,0,87,4,0,4,83,4,0,95,48,8,3,0,56,5,0,5,61,12,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,21,6,0,149,0,0,0,147,13,0,161,5,0,0,0,5,4,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,8,0,0,9,118,21,6,0,151,10,0,10,155,16,0,173,51,11,0,0,65,6,0,6,71,9,3,81,4,0,0,0,0,0,0,0,0,0,7,7,176,36,7,3,218,14,0,14,230,27,4,262,86,13,5,0,103,3,0,3,106,12,0,120,47,14,0,0,61,0,0,0,63,5,0,65
POA3027,53,0,0,0,56,8,0,63,0,0,0,0,0,0,0,0,0,0,5,4,241,31,10,12,291,8,0,8,298,17,5,315,56,8,0,0,67,5,0,5,72,0,0,75,32,10,0,0,36,0,0,4,40,0,0,41,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,96,15,0,3,111,4,0,6,117,4,0,118,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,96,15,0,3,115,4,0,6,120,4,0,122,21,0,0,6,27,4,0,0,29,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,116,15,0,5,141,6,3,13,152,11,0,164,56,4,0,0,61,0,0,0,64,4,0,69,39,11,0,0,53,0,0,0,53,6,0,56
POA3028,128,10,0,8,135,43,0,183,0,0,0,0,0,0,0,0,0,0,0,0,435,75,16,8,536,17,4,22,552,65,4,621,90,14,3,0,103,3,0,3,109,7,0,119,89,19,5,0,107,0,0,0,114,13,0,123,0,0,0,0,4,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,177,32,5,0,222,10,0,10,232,14,0,250,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,7,0,0,0,7,0,0,0,12,0,0,12,186,32,5,0,230,11,0,11,240,14,0,257,53,20,0,4,76,3,0,3,80,32,0,107,0,0,0,0,0,0,0,0,0,0,0,0,238,54,13,4,304,10,0,10,319,50,0,371,133,25,7,0,162,3,0,3,168,14,0,182,117,15,8,0,133,6,0,3,143,18,0,153
POA3029,1069,61,12,76,1145,223,5,1379,11,9,0,19,42,3,0,3,47,0,34,80,3016,731,93,113,3952,166,33,199,4147,398,49,4595,593,101,19,0,711,16,3,22,736,52,5,785,490,107,13,7,614,20,4,23,639,53,4,685,22,6,12,0,46,4,0,4,45,4,0,46,12,4,0,10,23,0,0,0,21,6,4,30,1121,211,39,11,1386,40,10,52,1435,102,6,1545,35,5,5,0,49,11,0,11,58,9,0,64,46,12,4,3,59,3,0,7,67,3,0,65,76,18,4,3,110,13,0,19,125,5,0,130,1200,231,47,16,1488,62,9,68,1557,116,6,1681,356,107,13,16,497,28,5,36,532,136,3,668,3,0,0,6,13,0,0,0,13,3,17,29,1565,340,59,41,2006,83,17,101,2105,251,26,2383,779,102,18,9,903,14,5,21,927,67,0,997,603,143,14,3,760,18,0,16,780,61,0,846
POA3030,828,19,0,27,853,138,0,996,5,0,0,10,21,0,0,0,23,0,17,33,3311,470,62,63,3901,103,17,120,4019,303,22,4346,759,68,13,4,843,19,6,29,871,44,0,918,572,97,12,7,691,16,0,19,709,30,0,738,35,9,5,0,50,0,0,0,51,3,0,56,6,0,4,5,12,0,0,0,18,0,0,14,1373,173,33,14,1602,36,6,46,1651,76,0,1723,22,4,0,0,31,0,0,7,33,3,0,39,38,13,0,0,55,3,0,3,60,0,0,63,61,18,0,0,87,7,0,11,97,5,0,104,1439,191,33,17,1684,50,8,59,1742,84,0,1828,355,71,12,7,441,16,3,23,468,90,0,558,0,0,0,4,11,0,0,0,11,0,4,11,1795,268,46,37,2139,66,12,80,2218,168,9,2395,888,98,27,9,1021,30,9,34,1049,50,0,1105,691,122,18,3,832,20,3,22,857,48,0,901
POA3031,39,0,0,0,41,17,0,59,0,0,0,0,0,0,0,0,0,0,5,5,203,46,0,9,262,5,3,8,268,24,5,297,47,9,0,0,59,0,0,0,67,0,0,65,55,17,0,0,70,0,0,5,68,5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,25,0,0,133,3,0,3,138,8,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,3,0,0,7,100,28,0,0,134,4,0,3,142,7,0,150,11,5,0,0,12,0,0,0,12,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,114,31,0,0,152,4,0,3,156,16,0,172,59,14,0,0,72,4,0,4,75,8,0,88,57,5,0,0,67,0,0,0,66,5,0,70
POA3032,70,4,0,6,74,11,0,89,0,0,0,0,0,0,0,0,0,0,3,6,499,60,8,11,578,13,0,16,590,22,3,619,148,26,3,4,181,3,0,3,179,12,0,190,135,18,4,0,151,10,4,10,162,0,0,171,3,0,3,0,10,0,0,0,10,0,0,10,0,0,0,3,3,0,0,0,3,0,0,3,287,43,14,3,348,8,4,13,359,16,0,372,3,0,0,0,10,0,0,0,8,0,0,8,4,0,0,0,5,0,0,0,5,0,0,6,8,5,0,0,11,0,0,0,13,0,0,17,291,45,16,3,356,10,4,19,372,12,0,389,28,10,0,0,39,0,0,5,42,7,0,48,4,0,0,0,4,0,0,0,4,0,0,9,322,58,12,3,397,13,9,21,419,20,0,441,207,23,0,0,234,3,3,7,238,5,0,249,153,27,0,0,180,3,4,6,184,4,0,191
POA3033,56,0,4,4,59,13,3,71,0,0,0,0,0,0,0,0,0,0,3,3,333,46,3,0,391,8,4,6,394,23,0,422,88,14,7,0,108,0,0,4,113,0,0,116,96,9,3,0,109,0,0,3,115,0,0,117,5,0,0,0,5,0,0,0,5,0,0,4,3,0,0,0,5,0,0,0,5,0,0,5,193,26,9,4,234,5,4,9,233,4,0,246,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,3,0,0,0,3,0,0,10,202,28,10,4,237,5,4,9,244,5,0,248,37,5,0,0,38,0,0,0,38,9,0,51,0,0,0,5,5,0,0,0,5,0,0,6,233,32,10,4,279,5,4,9,285,16,0,308,170,13,0,0,182,3,0,3,187,3,0,193,114,13,4,7,140,3,0,4,144,5,0,148
POA3034,45,0,0,0,47,15,0,64,0,0,0,0,0,0,0,0,0,0,0,0,240,29,6,9,278,3,0,5,288,28,4,318,45,10,4,0,63,0,0,0,59,8,0,66,52,8,0,0,57,0,0,0,54,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,8,0,118,0,0,0,118,3,0,125,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,9,0,0,0,9,0,0,10,105,14,8,0,125,0,0,0,126,6,0,133,25,3,0,0,28,0,0,0,35,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,125,23,3,5,156,6,0,4,160,13,0,172,63,13,0,0,73,4,3,3,76,5,0,81,79,11,0,0,90,4,0,0,99,3,0,95
POA3036,16,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,149,14,6,0,166,0,0,3,169,6,0,175,38,4,0,0,48,0,0,0,48,0,0,50,47,7,5,0,55,0,0,0,55,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,12,4,0,105,0,0,0,105,0,0,107,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,7,91,10,4,0,105,0,0,0,107,0,0,112,7,0,0,0,12,0,0,0,12,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,96,10,4,0,114,0,0,0,116,5,0,126,62,0,0,0,65,0,0,0,65,0,0,68,69,17,0,0,84,0,0,0,89,6,0,89
POA3037,332,16,0,18,347,63,0,414,0,0,0,0,7,0,0,0,7,0,5,16,1347,223,32,33,1630,49,4,56,1685,122,14,1820,373,44,3,3,425,4,0,4,430,18,0,447,372,72,13,0,457,6,0,6,466,20,3,492,22,3,0,0,24,0,0,0,24,0,0,24,7,0,0,12,18,0,0,0,18,0,0,20,776,120,17,14,919,12,0,12,934,37,7,981,8,0,0,0,13,6,0,4,18,0,0,19,16,0,0,0,21,0,0,4,17,0,0,17,25,3,0,0,29,3,0,4,38,0,0,39,797,118,20,14,950,16,0,24,973,41,7,1021,165,25,3,0,201,17,0,17,213,54,0,272,0,0,0,0,5,0,0,0,5,0,6,14,965,147,20,18,1153,34,0,40,1194,99,15,1308,478,76,12,0,560,11,0,10,573,34,0,612,460,80,7,3,549,12,0,12,563,39,0,599
POA3038,107,9,0,11,112,20,0,138,0,0,0,0,0,0,0,0,0,0,0,0,439,56,16,11,527,22,4,25,548,46,4,597,120,8,0,0,132,3,0,3,142,14,0,153,136,22,0,3,167,0,0,0,167,13,0,178,11,0,0,0,15,0,0,0,17,5,0,21,0,0,0,0,0,0,0,0,0,0,0,5,272,36,5,3,316,6,0,6,318,27,0,348,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,5,0,0,0,10,0,0,10,10,0,0,0,7,0,0,0,16,0,0,16,287,39,5,3,327,6,0,5,333,27,0,360,70,11,5,0,89,0,0,0,94,22,5,119,0,0,0,0,0,0,0,0,0,0,0,0,357,52,7,3,415,11,0,7,426,52,4,481,223,25,0,3,254,7,0,6,264,18,0,283,228,34,7,0,267,9,0,9,277,18,0,299
POA3039,36,0,0,0,36,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,278,34,0,0,312,7,0,12,328,15,0,344,96,10,3,0,106,0,0,0,106,0,0,107,92,4,0,0,97,3,0,3,100,6,0,104,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,183,17,3,0,202,3,0,3,211,4,0,216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,192,17,3,0,204,3,0,3,206,4,0,215,22,0,0,0,26,0,0,0,26,4,0,31,0,0,0,0,0,0,0,0,0,0,0,3,213,17,3,4,236,3,0,3,239,6,0,251,120,11,0,0,142,0,0,0,142,0,0,139,109,11,0,0,119,3,0,3,115,9,0,124
POA3040,96,3,0,3,99,10,0,108,0,0,0,0,0,0,0,0,0,0,0,6,626,71,10,3,705,8,6,12,713,20,0,738,180,20,3,0,202,9,0,3,210,5,0,215,188,21,0,0,213,0,0,0,213,3,0,217,11,0,0,0,12,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,376,42,9,0,430,9,0,12,440,11,0,449,3,5,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,10,5,0,0,8,0,0,0,8,0,0,8,387,43,9,0,440,9,0,12,449,11,0,464,62,12,0,0,70,0,0,0,68,8,0,82,0,0,0,0,0,0,0,0,0,0,0,0,450,55,9,4,513,11,0,6,520,22,0,548,232,20,6,0,266,8,0,8,269,7,0,277,266,31,3,0,300,3,0,6,306,17,0,321
POA3041,53,0,0,0,53,7,0,64,0,0,0,0,0,0,0,0,0,0,4,4,394,38,9,4,450,4,0,3,454,25,5,477,109,8,0,0,125,0,0,0,126,5,0,127,110,15,3,0,128,5,0,5,129,3,0,130,3,0,0,0,6,0,0,0,6,0,0,9,0,0,0,3,5,0,0,0,5,0,0,5,221,18,9,3,258,5,0,5,263,9,0,269,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,7,0,0,12,9,0,0,0,9,0,0,0,13,0,0,11,230,18,9,3,263,5,0,9,269,12,0,279,28,0,6,0,27,0,0,0,32,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,258,25,7,3,289,3,0,8,298,18,3,322,134,10,0,0,152,0,0,0,151,5,0,157,147,24,4,0,171,0,0,5,179,5,0,177
POA3042,61,0,0,0,61,5,0,63,0,0,0,4,5,0,0,0,5,0,4,9,330,48,7,7,398,0,0,8,404,21,3,427,81,12,0,0,88,4,0,4,90,7,0,99,93,16,0,0,109,0,0,0,108,10,0,117,5,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,5,0,0,0,5,0,0,3,177,26,4,0,209,4,0,4,210,12,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,26,4,0,210,4,0,4,217,12,0,227,24,3,0,0,31,0,0,0,31,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,202,30,5,0,242,4,0,4,242,17,4,267,121,23,6,0,143,0,0,0,145,0,0,147,126,14,5,0,146,5,0,5,144,3,0,149
