POA_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
POA3016,3,5,4,0,10,0,0,0,10,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,356,42,7,0,408,7,0,6,417,20,0,436,5,0,0,0,5,0,0,0,4,0,0,3,7,0,0,0,7,0,0,0,7,0,0,10,10,0,0,0,10,0,0,0,14,4,0,14,366,42,7,0,418,5,0,5,427,21,0,448,41,6,0,0,48,3,0,3,52,11,0,59,0,0,0,0,0,0,0,0,0,0,0,0,412,51,7,0,467,8,0,12,476,33,0,512,125,14,0,0,139,9,0,9,142,9,0,148,85,14,0,0,103,0,0,4,103,9,0,105,0,0,0,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,212,30,4,0,247,5,6,6,255,14,0,265,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
POA3018,3,0,3,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,143,24,8,0,179,0,0,3,177,6,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,6,0,0,6,146,25,8,0,182,0,0,3,180,6,0,186,31,4,0,0,36,0,0,0,37,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0,173,34,8,0,213,0,0,3,219,20,0,234,51,5,0,0,56,0,0,0,56,5,0,61,41,14,0,0,59,0,0,4,62,9,0,67,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,92,22,0,0,114,0,0,6,119,8,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3019,3,0,5,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,49,30,6,0,84,0,0,0,84,11,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,5,0,0,0,5,0,0,11,51,29,8,0,92,0,0,0,92,10,0,101,29,4,0,0,31,0,0,0,31,18,0,53,0,0,0,0,0,0,0,0,0,0,0,0,75,35,7,0,126,0,0,0,126,30,0,156,17,5,0,0,19,3,0,3,24,3,0,28,11,13,0,0,21,0,4,4,23,3,0,33,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,13,0,0,45,3,4,8,49,9,0,60,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
POA3020,10,6,4,0,17,0,0,0,17,3,0,15,9,0,0,0,5,0,0,0,5,0,0,5,270,70,11,0,353,3,3,11,359,56,0,412,0,3,0,0,8,5,0,5,13,4,0,12,3,4,0,0,10,0,5,4,18,4,0,20,10,8,0,0,16,4,5,12,24,9,0,32,280,74,15,0,368,15,3,15,383,61,0,444,112,47,4,5,174,9,0,14,186,64,0,249,0,0,0,0,0,0,0,0,0,0,0,3,393,125,18,4,540,21,5,24,569,123,5,695,104,12,0,0,117,3,0,3,124,13,0,136,76,27,0,0,103,6,0,6,108,18,0,130,9,6,0,0,12,0,0,0,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,191,43,0,0,238,9,0,9,248,36,4,286,4,0,0,0,6,3,0,3,13,4,0,16,4,3,0,0,7,0,0,0
POA3021,9,9,0,0,17,0,0,0,17,0,0,16,3,0,0,6,12,0,0,0,12,0,0,12,261,76,13,13,358,14,4,21,380,63,0,440,11,3,0,0,14,3,6,4,21,5,0,24,8,6,0,0,17,4,3,11,29,9,0,37,23,6,3,0,31,10,4,12,47,12,0,65,279,87,13,13,391,26,8,32,423,76,0,503,156,61,4,9,236,5,3,11,249,125,4,382,0,0,0,0,3,0,0,0,3,0,3,11,442,148,18,26,632,30,11,44,673,209,9,893,114,18,3,0,139,0,3,6,142,20,0,156,78,34,0,0,113,0,3,6,115,31,0,143,9,0,0,0,6,0,0,0,6,6,0,7,0,0,0,4,4,0,0,0,4,0,0,9,198,50,7,3,260,3,8,10,265,48,0,317,7,6,0,0,12,8,0,9,22,3,0,27,10,6,0,0,14,0,0,3
POA3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,16,3,0,0,24,0,0,0,29,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,24,3,0,0,30,0,0,0,31,4,0,32,5,0,0,0,3,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,31,0,0,0,32,5,0,40,4,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,10,0,0,4,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
POA3023,26,5,7,0,37,3,0,3,40,3,0,46,4,0,0,12,12,0,0,0,19,3,0,20,1019,162,26,15,1223,21,10,24,1250,90,4,1342,21,5,0,3,23,8,0,8,27,0,0,31,23,10,0,0,30,3,0,4,31,0,0,39,39,6,0,3,54,4,0,4,67,3,0,69,1063,169,23,19,1280,23,11,36,1315,99,4,1409,249,72,8,5,338,7,6,20,358,117,8,472,4,0,0,5,4,0,0,0,4,0,6,8,1317,243,35,27,1621,36,15,53,1675,210,12,1902,351,51,4,5,404,10,0,12,419,22,0,445,238,54,11,4,307,14,4,18,323,26,0,348,16,0,6,0,18,0,0,0,18,0,0,24,7,0,0,4,11,0,0,0,13,0,0,13,603,110,18,11,736,30,4,33,772,51,0,821,13,5,0,0,17,8,0,8,22,0,0,24,14,4,0,0,16,6,0,3
POA3024,12,0,0,0,12,0,0,0,12,0,0,14,0,0,0,0,5,0,0,0,8,0,0,10,346,81,10,3,442,5,3,13,449,24,0,483,15,3,0,0,19,0,0,0,19,0,0,19,14,0,0,0,17,0,0,0,17,0,0,18,29,3,0,0,32,0,0,0,32,0,0,34,373,81,9,3,471,11,3,13,484,26,0,515,119,28,0,8,156,0,0,4,160,30,0,191,0,0,0,0,0,0,0,0,0,4,0,4,495,117,14,10,632,7,4,15,647,57,3,707,92,10,0,0,102,3,0,5,108,7,0,114,54,11,0,0,65,0,5,7,70,7,0,78,3,0,3,0,11,0,0,0,11,0,0,12,4,0,0,0,4,0,0,0,4,0,0,4,151,24,11,0,174,4,3,12,187,17,0,207,4,6,0,0,6,0,0,0,9,0,0,9,4,0,0,0,0,0,0,0
POA3025,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,104,19,0,0,119,0,0,0,123,8,0,130,6,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,6,0,0,0,10,0,0,10,106,23,0,0,130,5,0,5,133,8,0,138,20,9,5,0,34,0,0,0,39,19,0,54,0,0,0,0,0,0,0,0,0,0,0,0,131,30,5,3,164,3,0,3,171,25,0,193,16,3,0,0,20,0,0,0,17,5,0,22,20,4,0,0,26,3,0,3,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,3,37,10,0,0,49,6,0,6,54,5,0,54,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
POA3026,9,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,138,29,5,0,171,3,0,3,176,18,0,195,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,11,139,29,5,0,177,6,0,10,186,18,0,207,40,18,4,0,63,3,0,3,71,11,0,84,0,0,0,0,0,0,0,0,0,0,0,0,186,51,10,5,244,10,0,16,252,29,0,288,45,7,0,0,51,0,0,0,51,8,0,56,18,7,0,0,27,0,0,0,27,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,63,17,0,5,83,0,0,0,83,9,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3027,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,100,14,3,0,115,3,0,3,117,4,0,127,6,0,0,0,5,4,0,4,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,4,0,4,7,0,0,7,104,14,4,0,121,3,0,3,127,4,0,136,27,5,0,4,35,0,0,0,40,12,0,47,0,0,0,0,0,0,0,0,0,0,0,0,129,23,4,4,157,6,0,6,167,23,0,186,43,0,0,0,44,3,0,3,49,5,0,53,22,8,0,0,23,0,0,0,27,3,0,27,6,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,64,9,0,0,74,6,0,6,75,9,0,83,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
POA3028,5,0,3,0,9,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,254,39,11,0,305,12,0,10,318,31,0,351,3,0,0,0,4,0,0,0,4,0,0,3,6,0,0,0,8,0,0,0,8,0,0,11,6,0,0,0,8,0,0,0,8,3,0,16,259,39,14,0,313,12,0,10,329,35,0,358,67,19,7,4,89,4,0,4,95,41,0,139,0,0,0,0,0,0,0,0,0,0,0,0,321,58,19,4,403,13,0,17,420,70,0,494,83,8,3,0,103,0,0,0,103,9,0,114,71,7,4,0,84,0,0,0,84,11,0,98,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,158,21,10,0,186,0,0,0,190,24,0,210,4,0,0,0,0,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0
POA3029,28,13,13,0,52,3,0,0,54,3,0,61,7,3,0,30,38,5,0,5,40,3,0,43,1416,256,46,41,1758,36,4,46,1805,134,4,1942,18,10,3,0,39,11,0,10,43,6,0,51,30,13,0,5,47,3,4,12,54,7,0,64,50,25,3,3,86,13,4,18,102,19,0,114,1471,277,51,41,1842,54,14,61,1901,148,4,2061,383,105,23,21,533,26,9,32,568,144,5,717,4,3,0,5,4,0,0,0,4,0,0,7,1854,393,67,65,2378,81,15,98,2481,302,8,2788,453,70,9,3,532,12,7,11,542,33,0,575,325,73,5,4,412,10,3,17,426,33,3,465,9,3,11,0,24,0,0,0,24,0,0,28,3,0,3,9,19,0,0,0,19,6,0,19,799,146,26,18,985,23,10,32,1014,68,3,1088,13,5,0,0,22,11,0,11,29,7,0,33,12,8,0,0,22,3,0,3
POA3030,56,5,3,0,66,4,0,4,72,8,0,75,5,0,0,9,8,0,0,0,12,0,0,18,1636,228,54,17,1932,46,7,58,1988,100,3,2097,32,3,0,0,35,8,0,3,41,6,0,50,47,7,0,0,57,5,0,3,66,0,0,67,86,12,0,0,95,11,0,9,107,8,3,118,1719,240,54,17,2026,58,13,69,2093,110,8,2214,374,76,13,6,473,10,0,11,481,111,0,594,6,0,0,6,10,0,0,0,10,0,4,13,2100,316,61,28,2499,65,11,82,2581,223,16,2815,430,51,6,0,484,16,5,16,499,29,0,535,331,54,4,3,392,6,0,0,392,17,0,413,20,5,0,0,26,0,0,0,27,3,0,30,5,0,0,5,14,0,0,0,14,0,3,13,781,102,8,8,911,17,6,21,928,55,3,984,16,0,0,0,20,0,0,0,18,0,0,18,21,0,0,0,20,0,0,3
POA3031,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,124,20,3,0,148,5,0,5,151,14,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,124,20,3,0,147,5,0,6,150,14,0,169,17,0,0,0,24,0,0,0,26,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,143,24,3,3,174,7,0,7,178,23,3,201,37,8,0,0,45,0,0,0,47,4,0,52,32,13,0,0,41,5,0,5,43,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,18,0,0,92,4,0,4,97,11,0,106,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
POA3032,7,0,3,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,363,51,4,4,424,4,5,16,438,13,0,452,3,7,5,0,11,0,0,0,11,0,0,11,3,0,0,0,5,0,0,0,7,0,0,10,7,4,5,0,15,0,0,0,16,0,0,23,370,62,7,4,436,7,9,17,460,11,0,466,37,14,0,0,48,0,0,0,51,15,0,67,0,0,0,0,0,0,0,0,0,0,0,0,407,74,10,4,492,7,7,16,508,29,0,539,130,14,4,0,148,0,0,3,149,18,0,165,94,17,0,0,116,0,0,7,120,4,0,123,5,0,6,0,10,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,229,37,6,7,272,4,0,3,277,25,0,304,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,4,3,0,3
POA3033,8,4,0,0,11,0,0,0,11,0,0,10,0,0,0,6,6,0,0,0,6,0,0,6,289,32,10,8,336,4,0,6,344,9,0,355,7,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,3,0,0,6,5,0,0,0,5,0,0,0,5,0,0,8,292,32,10,8,345,4,0,6,347,6,0,361,40,4,4,0,43,0,0,0,43,7,0,46,0,0,0,0,0,0,0,0,0,0,0,5,332,35,9,8,386,4,0,6,395,12,0,405,75,3,0,0,86,0,0,3,86,0,0,87,72,8,0,0,84,0,0,0,83,6,0,90,7,0,0,0,7,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,154,14,5,0,170,3,0,5,179,13,0,192,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,4,0,0,0
POA3034,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,144,24,4,0,169,8,3,5,177,7,0,188,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,152,24,4,0,178,8,3,5,180,7,0,192,29,9,0,0,38,0,0,0,37,14,0,50,0,0,0,0,0,0,0,0,0,0,0,0,181,27,4,0,214,9,3,7,220,23,0,243,48,0,0,0,49,5,0,0,51,7,0,61,51,6,0,0,56,0,0,0,56,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,11,0,0,107,5,0,0,111,8,0,120,6,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0
POA3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,19,0,0,155,0,0,0,154,6,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,133,18,0,0,153,3,0,3,158,6,0,158,14,0,5,0,24,0,0,0,24,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,148,17,5,0,174,3,0,3,176,9,0,182,45,0,0,0,48,0,0,0,48,0,0,52,38,10,0,0,47,0,0,0,47,4,0,47,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,88,10,3,0,100,0,0,0,100,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3037,24,9,4,0,34,0,0,0,38,0,0,38,7,0,0,12,22,0,0,0,22,0,6,32,967,167,27,18,1170,25,0,30,1200,82,6,1278,17,4,0,0,20,3,0,3,22,0,0,23,22,3,0,0,25,5,0,5,29,0,0,32,39,7,0,0,44,4,0,11,50,4,0,51,999,170,27,22,1217,34,3,37,1248,83,6,1330,225,51,13,5,294,9,0,12,309,60,0,371,5,3,0,0,10,0,0,0,10,0,8,16,1233,223,41,29,1517,39,4,40,1565,144,11,1713,303,42,3,0,359,7,0,7,361,16,0,384,255,41,9,0,311,8,0,12,319,21,0,344,12,3,8,0,19,0,0,0,18,0,0,18,0,0,0,5,11,0,0,0,11,0,4,14,575,90,18,11,697,15,0,18,710,41,4,753,11,4,0,0,10,0,0,0,12,0,0,18,10,6,0,0,16,0,0,0
POA3038,14,5,0,0,16,0,0,0,21,0,0,24,4,0,0,0,6,0,0,0,6,0,0,4,472,59,8,4,543,15,0,20,564,48,0,606,0,0,0,0,4,0,0,0,4,0,0,4,12,0,0,0,19,0,0,0,16,0,0,16,17,0,4,0,19,0,0,0,20,0,0,20,488,64,13,4,567,15,3,20,580,48,0,627,94,8,5,8,117,4,0,6,125,29,0,148,0,0,0,0,0,0,0,0,0,0,0,0,586,72,8,12,684,18,5,25,706,69,0,779,161,15,0,0,178,8,0,8,185,17,0,205,157,30,5,0,191,4,0,8,199,11,0,207,3,0,3,0,8,0,0,0,11,0,0,16,4,0,0,3,6,0,0,0,6,0,0,6,327,51,9,6,394,10,0,13,404,30,0,438,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0
POA3039,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,237,25,0,0,258,3,0,3,261,7,0,272,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,236,25,0,0,266,3,0,3,267,7,0,272,46,0,0,0,53,0,0,0,53,5,0,59,0,0,0,0,0,0,0,0,0,0,3,3,286,21,3,0,316,3,0,3,322,11,3,336,94,4,6,0,102,4,0,4,102,9,0,110,70,9,0,0,83,0,0,0,83,3,0,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,17,5,0,191,4,0,4,191,11,0,206,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
POA3040,15,0,0,0,18,0,0,0,18,0,0,18,0,0,0,6,9,0,0,0,9,0,0,5,513,58,9,5,588,5,0,8,600,28,0,620,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,12,0,0,12,14,0,0,0,14,0,0,0,9,0,0,9,523,58,9,5,598,5,4,12,609,28,0,637,84,11,3,0,97,0,0,0,96,20,0,119,0,0,0,6,6,0,0,0,6,0,0,3,605,69,17,14,696,7,4,11,709,42,5,750,198,29,0,0,235,13,0,12,242,8,0,251,192,31,3,0,225,0,0,0,221,11,0,231,16,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,3,10,409,52,7,6,473,13,3,12,488,17,3,506,8,0,0,0,8,0,0,0,9,0,0,9,6,0,0,0,6,0,0,0
POA3041,6,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,3,0,0,0,3,0,0,3,297,30,3,0,338,3,0,4,337,9,0,347,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,7,0,0,0,7,0,0,7,302,30,3,5,345,3,0,4,348,9,0,358,47,8,0,0,56,0,0,3,62,12,0,64,0,0,0,0,0,0,0,0,0,0,0,3,348,41,9,3,395,4,4,8,406,18,0,429,112,15,3,0,128,3,0,3,132,3,0,135,90,8,0,0,104,0,0,0,107,6,0,114,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,3,8,0,0,0,8,0,0,8,208,23,6,3,247,5,0,5,251,12,0,262,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
POA3042,3,3,0,0,8,4,0,4,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,250,38,9,0,300,9,0,9,301,7,0,307,4,0,0,0,4,0,0,0,4,0,0,5,0,3,0,0,3,0,0,0,3,0,0,3,3,3,0,0,9,0,0,0,9,0,0,10,254,44,9,0,304,9,0,9,312,8,0,319,39,5,0,0,37,0,0,0,37,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,289,49,9,3,347,9,0,9,349,15,0,368,56,6,0,0,66,0,0,0,68,3,0,70,65,11,0,3,80,6,0,6,79,3,0,82,3,0,0,0,8,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,124,21,4,3,150,6,0,6,149,10,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
